time,open,high,low,close,Volume,Volume MA
2022-04-26T21:00:00-03:00,38105.68,39494.73,37885.75,39256.05,1769.00930667,1453.9336018910772
2022-04-27T21:00:00-03:00,39254.4,40387,38880.44,39754.2,1842.01208443,1473.346973062577
2022-04-28T21:00:00-03:00,39753.28,39923.61,38174.27,38593.42,1600.89916681,1527.133254203577
2022-04-29T21:00:00-03:00,38599.3,38786.95,37597.36,37639.8,728.27961992,1520.416579966077
2022-04-30T21:00:00-03:00,37638.78,38672.2,37400,38488.34,1248.04269032,1468.394753890577
2022-05-01T21:00:00-03:00,38484.46,39153.13,38045.79,38521.01,1434.10079893,1434.5037651575772
2022-05-02T21:00:00-03:00,38506.38,38641.57,37515.83,37729.95,1157.92845652,1414.225963610577
2022-05-03T21:00:00-03:00,37735.35,40050.19,37665.46,39685.23,2297.27213438,1470.614879427077
2022-05-04T21:00:00-03:00,39685.23,39840.37,35579.4,36533.93,3736.73012912,1619.831413981577
2022-05-05T21:00:00-03:00,36542.41,36648.2,35268.69,36019.22,2594.53333069,1731.2717681245772
2022-05-06T21:00:00-03:00,36019.15,36123.99,34777.85,35463.46,1224.39699253,1768.2414318210772
2022-05-07T21:00:00-03:00,35465.46,35496.55,33710.16,34025.5,2670.39981616,1780.7073298370774
2022-05-08T21:00:00-03:00,34051.2,34224.35,30015,30082,7631.12166167,2089.4078723010775
2022-05-09T21:00:00-03:00,30066.48,32650,29731.03,30999.97,7402.77615413,2391.5696176395772
2022-05-10T21:00:00-03:00,31002.27,32148.15,27757.77,29000,11181.89852158,2842.4827515880775
2022-05-11T21:00:00-03:00,28999.99,30090.7,25401.05,28896.19,16579.81572219,3564.6232816375777
2022-05-12T21:00:00-03:00,28932.69,30974.6,28686.37,29238.81,6010.28449922,3845.2252822070777
2022-05-13T21:00:00-03:00,29239.41,30281.49,28561.23,30033.96,2910.99216303,3957.5896817370767
2022-05-14T21:00:00-03:00,30041.16,31411.48,29440.71,31295.03,2085.06630084,3950.840795393577
2022-05-15T21:00:00-03:00,31275.27,31275.27,29060,29832.45,3112.79429009,3960.917691961577
2022-05-16T21:00:00-03:00,29847.53,30753.96,29400,30425.36,2144.12908929,3979.6736810925768
2022-05-17T21:00:00-03:00,30423.9,30670,28615.23,28681.26,2318.15544994,4003.4808493680766
2022-05-18T21:00:00-03:00,28681.15,30505.14,28656.46,30290.33,2516.77484526,4049.2746332905763
2022-05-19T21:00:00-03:00,30271.22,30725.56,28690.13,29176.7,2337.17319044,4129.719311816576
2022-05-20T21:00:00-03:00,29176.7,29621.01,28914.7,29421.05,490.42738451,4091.8385465260762
2022-05-21T21:00:00-03:00,29400.34,30457.58,29209.03,30264.66,1318.89417974,4086.0782155665765
2022-05-22T21:00:00-03:00,30264.66,30628,28839.29,29081.76,2158.65047198,4136.114316339576
2022-05-23T21:00:00-03:00,29081.76,29810.38,28632.4,29632.15,1490.49316072,4095.7753676565762
2022-05-24T21:00:00-03:00,29626.53,30189.7,29313.78,29510.15,1563.3088557,3987.1043039855767
2022-05-25T21:00:00-03:00,29511.95,29853.34,28003,29183.06,2835.00522362,3999.1278986320767
2022-05-26T21:00:00-03:00,29183.39,29360.34,28253.57,28589.48,2109.94198208,4043.405148109576
2022-05-27T21:00:00-03:00,28606.08,29231.9,28498.73,29010.82,721.5469467,3945.9625046365754
2022-05-28T21:00:00-03:00,29010.82,29561.04,28814.46,29448.94,909.19180016,3609.8660115610755
2022-05-29T21:00:00-03:00,29454.69,32195.68,29276.15,31731.22,3257.5487365,3402.604640679576
2022-05-30T21:00:00-03:00,31677.13,32375.81,31181.26,31762.76,1621.75090195,2924.597259698076
2022-05-31T21:00:00-03:00,31777.06,31962.79,29309.84,29787.4,2630.79633778,2227.146290477576
2022-06-01T21:00:00-03:00,29791.96,30688.82,29568.13,30437.18,1226.29074296,1987.9466026645762
2022-06-02T21:00:00-03:00,30437.77,30670.07,29232.99,29669.39,1151.14514737,1899.954251881576
2022-06-03T21:00:00-03:00,29688.17,29948.84,29444.21,29853.51,472.40386055,1819.3211298670763
2022-06-04T21:00:00-03:00,29834.06,30153.18,29514.96,29888.98,563.06294053,1691.834562389076
2022-06-05T21:00:00-03:00,29905.46,31737.31,29868.16,31351.21,2494.10424691,1709.333320270076
2022-06-06T21:00:00-03:00,31351.1,31536.11,29184.25,31115.82,3673.2627699,1777.088686268076
2022-06-07T21:00:00-03:00,31108.3,31310.53,29831.85,30185.58,1909.67240307,1746.733564158576
2022-06-08T21:00:00-03:00,30190.31,30672.56,29920.56,30089.03,953.92926451,1677.571367862076
2022-06-09T21:00:00-03:00,30068.53,30333.81,28832.83,29065.66,2545.34126907,1780.3170620900758
2022-06-10T21:00:00-03:00,29065.66,29403.62,28085.75,28390.94,1589.19120186,1793.8319131960757
2022-06-11T21:00:00-03:00,28397.38,28523.06,26500,26585.1,2588.83347441,1815.3410633175758
2022-06-12T21:00:00-03:00,26538.63,26845.63,21910.26,22450.43,12621.88318574,2371.910564568576
2022-06-13T21:00:00-03:00,22407.53,23288.88,20816.35,22097.3,8577.87231432,2722.6387374995757
2022-06-14T21:00:00-03:00,22077.83,22756,20079.72,22555.27,13481.56976707,3254.966964672076
2022-06-15T21:00:00-03:00,22563.82,22957.01,20200,20382.88,4889.1343038,3393.9265807580755
2022-06-16T21:00:00-03:00,20387.66,21325.06,20220.16,20440.7,3615.09731757,3538.6040993015763
2022-06-17T21:00:00-03:00,20428.19,20758,17592.78,18956.8,7958.38532206,3891.063775396576
2022-06-18T21:00:00-03:00,18952.14,20783.48,17930.7,20552.82,5100.88311828,3983.2304944855764
2022-06-19T21:00:00-03:00,20557.2,21036.89,19616.1,20555.44,5112.85052521,4157.785475648577
2022-06-20T21:00:00-03:00,20555.44,21708.76,20332.07,20712.29,3543.16812013,4203.404064766076
2022-06-21T21:00:00-03:00,20710.01,20863.44,19743.99,19963.68,4210.55338322,4352.617196779076
2022-06-22T21:00:00-03:00,19977.24,21204.14,19869.63,21093.42,2677.9122849,4428.955553655576
2022-06-23T21:00:00-03:00,21102.75,21538.4,20713.77,21215.42,2444.77217091,4527.573969173576
2022-06-24T21:00:00-03:00,21229.66,21586.67,20890,21486.8,1196.68247668,4559.254945981076
2022-06-25T21:00:00-03:00,21486.67,21868,20968.85,21028.69,1437.60709463,4506.430088367076
2022-06-26T21:00:00-03:00,21029.19,21516.85,20491.28,20699.72,1648.58803237,4405.196351490576
2022-06-27T21:00:00-03:00,20722.27,21178.73,20176,20261.34,2048.7055194,4412.148007307076
2022-06-28T21:00:00-03:00,20253.88,20398.99,19827,20093.18,1605.44356204,4444.723722183576
2022-06-29T21:00:00-03:00,20098,20131.06,18595.6,19924.89,4907.85086025,4562.849201742575
2022-06-30T21:00:00-03:00,19960.61,20895.08,18944.69,19239.47,4426.73855864,4704.726569581575
2022-07-01T21:00:00-03:00,19263.41,19425.08,18960,19228.25,1478.97411836,4649.233601779075
2022-07-02T21:00:00-03:00,19232.76,19616.43,18763.96,19294.46,1438.93649433,4090.086267208576
2022-07-03T21:00:00-03:00,19296.88,20319.88,19032.44,20209.53,2016.0820069,3761.9967518375756
2022-07-04T21:00:00-03:00,20209.02,20720,19281.82,20168.63,2882.42565043,3232.0395460055756
2022-07-05T21:00:00-03:00,20164.65,20648.76,19750.16,20547.45,2093.38193195,3092.2519274130755
2022-07-06T21:00:00-03:00,20546.29,21847.25,20237.58,21643.56,3423.68489508,3082.6813062885753
2022-07-07T21:00:00-03:00,21620.85,22401,21164.07,21584.14,3353.28753796,2852.4264170835754
2022-07-08T21:00:00-03:00,21592.69,21955.18,21311.36,21588.35,865.38701575,2640.6516119570756
2022-07-09T21:00:00-03:00,21581.98,21593.73,20629.99,20856.08,1398.91806277,2454.9549888350753
2022-07-10T21:00:00-03:00,20851.14,20858.75,19869,19949.71,1381.03847332,2346.8485064945753
2022-07-11T21:00:00-03:00,19948.55,20036.24,19237.42,19321.14,1740.57550739,2223.349612703075
2022-07-12T21:00:00-03:00,19337.91,20367.88,18905.55,20232.35,3196.87594812,2249.2977958640754
2022-07-13T21:00:00-03:00,20225.24,20880,19608.47,20577.23,2574.89805317,2255.8040899770754
2022-07-14T21:00:00-03:00,20569.17,21186.35,20368.7,20835.39,1581.8301293,2275.0614726080753
2022-07-15T21:00:00-03:00,20823.7,21577,20472.68,21195.49,1740.63926769,2290.213081261075
2022-07-16T21:00:00-03:00,21198.34,21664.52,20751.08,20801.85,1497.20354125,2282.643856705075
2022-07-17T21:00:00-03:00,20786.76,22760.04,20757.29,22435.04,4288.35687434,2394.6264244520753
2022-07-18T21:00:00-03:00,22439.63,23800,21578.45,23405.02,4682.89577709,2548.499035204575
2022-07-19T21:00:00-03:00,23392.04,24280.3,22893.95,23208.53,4052.68459237,2505.7407218105755
2022-07-20T21:00:00-03:00,23217,23430.33,22340.34,23163.34,2268.35939016,2397.8217633865756
2022-07-21T21:00:00-03:00,23166.09,23760.87,22512.42,22682.26,2025.58385843,2425.1522503900756
2022-07-22T21:00:00-03:00,22696.19,23005.68,21944.47,22468.69,1010.85783614,2403.7483174805757
2022-07-23T21:00:00-03:00,22468.7,23006.77,22272.23,22595.81,681.19673676,2337.0040539735755
2022-07-24T21:00:00-03:00,22589.47,22673.68,21250,21306.56,2128.78016831,2299.3217798675755
2022-07-25T21:00:00-03:00,21314.26,21344.09,20700.13,21259.78,1966.10459098,2292.957912819076
2022-07-26T21:00:00-03:00,21266.14,23112.9,21047.7,22969.04,2976.19207458,2270.583271794076
2022-07-27T21:00:00-03:00,22972.22,24198.95,22600,23853.11,3465.30653365,2276.184221578576
2022-07-28T21:00:00-03:00,23856.91,24445,23438.5,23785.31,2536.49166787,2359.739454184576
2022-07-29T21:00:00-03:00,23777.85,24676,23523.29,23644.58,1739.57494563,2376.7722983275767
2022-07-30T21:00:00-03:00,23652.53,24190.09,23241,23322.53,1624.15172546,2388.9279609345767
2022-07-31T21:00:00-03:00,23287.38,23511.5,22861,23282.92,1310.17180502,2367.4077758160765
2022-08-01T21:00:00-03:00,23291.67,23468.33,22665.98,23001.52,1441.67175813,2279.6475663165766
2022-08-02T21:00:00-03:00,22997.07,23642.14,22686.12,22835.88,1306.29502305,2216.2174148105764
2022-08-03T21:00:00-03:00,22830.37,23228.77,22400,22615.24,1538.15129545,2214.0334731180765
2022-08-04T21:00:00-03:00,22630.14,23478,22587.94,23326.4,2070.35989801,2230.519504634077
2022-08-05T21:00:00-03:00,23326.5,23354.54,22919.76,22956.61,672.14529689,2189.2665924160765
2022-08-06T21:00:00-03:00,22946,23411.55,22855.14,23187.62,691.3833738,2009.4179173890766
2022-08-07T21:00:00-03:00,23177.72,24246.06,23169.64,23821.68,1845.04091771,1867.5251744200766
2022-08-08T21:00:00-03:00,23811.29,23927.44,22880.22,23164.78,1206.11380091,1725.1966348470767
2022-08-09T21:00:00-03:00,23151.68,24228,22668.57,23964,2251.391241,1724.3482273890768
2022-08-10T21:00:00-03:00,23961,24921,23867,23959,1964.20486158,1721.2792775465768
2022-08-11T21:00:00-03:00,23957,24459,23615,24407,1258.79271631,1733.676021555077
2022-08-12T21:00:00-03:00,24421,24900,24301,24456,891.42169723,1744.187269578577
2022-08-13T21:00:00-03:00,24459,25053,24161,24320,1360.86975366,1705.7917488460766
2022-08-14T21:00:00-03:00,24324,25212,23782,24110,1764.96054871,1695.7345467325765
2022-08-15T21:00:00-03:00,24103,24250,23673,23867,761.78640254,1585.0142631305766
2022-08-16T21:00:00-03:00,23866,24448,23176,23340,1814.51630224,1502.4747515600766
2022-08-17T21:00:00-03:00,23348,23593,23103,23201,888.93686166,1420.0970112495766
2022-08-18T21:00:00-03:00,23192,23202,20785,20841,3558.4209748,1511.0393127080765
2022-08-19T21:00:00-03:00,20840,21368,20769,21146,1475.27766281,1503.5956095755766
2022-08-20T21:00:00-03:00,21150,21778,21070,21514,1070.7625595,1491.6251472995766
2022-08-21T21:00:00-03:00,21517,21530,20901,21411,1428.98968096,1490.9910434410765
2022-08-22T21:00:00-03:00,21404,21672,20899,21520,1237.15611446,1487.5340980115766
2022-08-23T21:00:00-03:00,21523,21892,21142,21372,1825.65585841,1501.9093261595765
2022-08-24T21:00:00-03:00,21364,21813,21319,21571,1134.96366241,1455.1395143795764
2022-08-25T21:00:00-03:00,21550,21870,20119,20250,3482.0913778,1595.6368184250764
2022-08-26T21:00:00-03:00,20242,20376,19766,20045,1322.83765891,1627.2095326805763
2022-08-27T21:00:00-03:00,20044,20159,19526,19557,883.35771116,1579.1253723530763
2022-08-28T21:00:00-03:00,19571,20415,19557,20302,1226.5339045,1580.1463775325763
2022-08-29T21:00:00-03:00,20300,20575,19552,19819,2061.63316733,1570.6584738490762
2022-08-30T21:00:00-03:00,19836,20490,19822,20059,2271.18112596,1586.0072870680763
2022-08-31T21:00:00-03:00,20049,20202,19573,20128,1841.62666131,1615.1489843180764
2022-09-01T21:00:00-03:00,20133,20440,19762,19959,1704.54970941,1655.8053849270764
2022-09-02T21:00:00-03:00,19950,20053,19667,19840,454.45221631,1610.4845080595765
2022-09-03T21:00:00-03:00,19840,20025,19586,20007,468.46460815,1545.6597110315763
2022-09-04T21:00:00-03:00,20014,20051,19634,19794,975.96352852,1556.368567330576
2022-09-05T21:00:00-03:00,19799,20181,18669,18789,3216.97582373,1626.491543405076
2022-09-06T21:00:00-03:00,18808,19456,18540,19276,1946.27402334,1679.358401489076
2022-09-07T21:00:00-03:00,19301,19454,19023,19322,1759.2499652,1589.399851009076
2022-09-08T21:00:00-03:00,19327,21610,19303,21371,4009.40373236,1716.1061544865759
2022-09-09T21:00:00-03:00,21371,21814,21125,21672,1355.39296702,1730.337674862576
2022-09-10T21:00:00-03:00,21663,21871,21360,21835,844.39459098,1701.1079203635759
2022-09-11T21:00:00-03:00,21836,22485,21565,22401,2496.98699671,1764.0994644760763
2022-09-12T21:00:00-03:00,22396,22781,19862,20177,3927.23167292,1869.1782552015763
2022-09-13T21:00:00-03:00,20175,20526,19623,20233,2792.62275209,1952.0612096855762
2022-09-14T21:00:00-03:00,20226,20432,19500,19691,2531.5711628,1904.535198935576
2022-09-15T21:00:00-03:00,19704,19887,19330,19802,2514.42684614,1964.114658297076
2022-09-16T21:00:00-03:00,19802,20187,19757,20114,947.27782708,1967.3106640930757
2022-09-17T21:00:00-03:00,20116,20116,19343,19419,1609.63965374,1986.4659515550757
2022-09-18T21:00:00-03:00,19418,19679,18271,19538,3418.2169402,2054.2951401985756
2022-09-19T21:00:00-03:00,19535,19634,18717,18878,2544.45288865,2067.9587283330757
2022-09-20T21:00:00-03:00,18877,19902,18157,18466,5333.03776764,2242.5292836495755
2022-09-21T21:00:00-03:00,18458,19541,18368,19403,2607.0417597,2287.6538861640756
2022-09-22T21:00:00-03:00,19411,19491,18533,19294,2593.18338023,2394.5904443600757
2022-09-23T21:00:00-03:00,19291,19309,18817,18921,922.02394143,2417.2684110240757
2022-09-24T21:00:00-03:00,18919,19182,18636,18810,979.44306377,2417.4423877865756
2022-09-25T21:00:00-03:00,18809,19313,18690,19226,3167.38799752,2414.962996476076
2022-09-26T21:00:00-03:00,19233,20381,18822,19075,4425.61502655,2538.930046636576
2022-09-27T21:00:00-03:00,19085,19770,18461,19413,3814.50266646,2641.6926816995765
2022-09-28T21:00:00-03:00,19413,19630,18852,19592,1795.3838453,2530.9916873465763
2022-09-29T21:00:00-03:00,19593,20171,19152,19425,2413.78432301,2583.911255146076
2022-09-30T21:00:00-03:00,19419,19484,19174,19312,378.60698732,2560.621874963076
2022-10-01T21:00:00-03:00,19306,19395,18931,19051,518.03380521,2461.674215388076
2022-10-02T21:00:00-03:00,19060,19715,18975,19636,1109.13176723,2320.769220103576
2022-10-03T21:00:00-03:00,19633,20469,19497,20343,2455.79187396,2303.927676197076
2022-10-04T21:00:00-03:00,20343,20366,19735,20162,1789.84892196,2266.841564155076
2022-10-05T21:00:00-03:00,20161,20447,19864,19951,1438.88952495,2213.064698095576
2022-10-06T21:00:00-03:00,19960,20056,19335,19532,1290.58016407,2230.229814945076
2022-10-07T21:00:00-03:00,19533,19624,19259,19420,517.31876324,2175.6137704200764
2022-10-08T21:00:00-03:00,19421,19604,19324,19445,707.27451611,2040.0666492155765
2022-10-09T21:00:00-03:00,19436,19525,19029,19131,1052.98301829,1965.4931556975764
2022-10-10T21:00:00-03:00,19131,19265,18853,19059,1332.93245318,1765.4878899745763
2022-10-11T21:00:00-03:00,19061,19229,18967,19157,870.27070879,1678.6493374290762
2022-10-12T21:00:00-03:00,19156,19504,18183,19377,2921.28942458,1695.0546396465766
2022-10-13T21:00:00-03:00,19374,19947,19083,19181,1313.80111372,1714.6434982610765
2022-10-14T21:00:00-03:00,19184,19229,18990,19066,331.43098278,1682.2428942115766
2022-10-15T21:00:00-03:00,19072,19425,19067,19264,417.01160964,1544.7240748175768
2022-10-16T21:00:00-03:00,19262,19672,19160,19547,1141.62350258,1380.524498619077
2022-10-17T21:00:00-03:00,19547,19700,19099,19334,1525.14596118,1266.0566633550766
2022-10-18T21:00:00-03:00,19329,19356,19078,19126,1302.59535401,1241.417238790577
2022-10-19T21:00:00-03:00,19128,19340,18913,19043,1490.48469747,1195.2522575135768
2022-10-20T21:00:00-03:00,19043,19245,18660,19165,1923.43991085,1272.4939036900769
2022-10-21T21:00:00-03:00,19166,19250,19118,19206,455.41611912,1269.3630193855768
2022-10-22T21:00:00-03:00,19208,19689,19079,19574,1195.62013587,1273.687437817577
2022-10-23T21:00:00-03:00,19576,19588,19169,19332,1155.8634844,1208.691018339577
2022-10-24T21:00:00-03:00,19332,20418,19222,20087,2804.51314609,1259.424229546077
2022-10-25T21:00:00-03:00,20096,21012,20062,20775,2711.06904662,1323.033205629577
2022-10-26T21:00:00-03:00,20771,20872,20210,20296,1669.88399576,1341.998397214077
2022-10-27T21:00:00-03:00,20295,20750,20008,20599,1828.01380674,1407.533149389077
2022-10-28T21:00:00-03:00,20596,21078,20566,20821,1213.18946622,1432.828896894577
2022-10-29T21:00:00-03:00,20820,20931,20525,20628,679.83876303,1414.171684131577
2022-10-30T21:00:00-03:00,20631,20833,20243,20498,1880.02456732,1441.5262898385768
2022-10-31T21:00:00-03:00,20493,20681,20334,20480,1276.70028973,1461.847768885577
2022-11-01T21:00:00-03:00,20480,20802,20055,20154,2292.08236192,1430.387415752577
2022-11-02T21:00:00-03:00,20152,20387,20039,20209,1004.11893277,1414.903306705077
2022-11-03T21:00:00-03:00,20209,21290,20184,21153,3501.48578481,1573.406046806577
2022-11-04T21:00:00-03:00,21152,21473,21089,21301,774.12522007,1591.261727328077
2022-11-05T21:00:00-03:00,21299,21364,20899,20907,551.95849001,1561.778476699577
2022-11-06T21:00:00-03:00,20899,21070,20400,20590,1417.99563473,1556.4209603770769
2022-11-07T21:00:00-03:00,20591,20669,17114,18550,12038.83321209,2093.232853281077
2022-11-08T21:00:00-03:00,18546,18588,15632,15877,8350.78946074,2436.2480914445773
2022-11-09T21:00:00-03:00,15900,18150,15748,17551,8375.71350605,2758.861771204577
2022-11-10T21:00:00-03:00,17548,17645,16394,17007,5636.79373783,3017.930652140077
2022-11-11T21:00:00-03:00,17020,17054,16610,16788,1882.26415655,3052.2628531740775
2022-11-12T21:00:00-03:00,16788,17240,16263,16310,2703.91194662,3129.6652762850777
2022-11-13T21:00:00-03:00,16300,17130,15784,16589,7964.34006887,3387.656622424078
2022-11-14T21:00:00-03:00,16586,17095,16511,16874,5633.4472262,3533.775531403078
2022-11-15T21:00:00-03:00,16875,16980,16371,16654,4036.30042365,3652.0963527975778
2022-11-16T21:00:00-03:00,16655,16724,16412,16686,2459.01915034,3683.6466199775778
2022-11-17T21:00:00-03:00,16687,16971,16540,16683,2673.28041964,3756.6511676485775
2022-11-18T21:00:00-03:00,16683,16799,16548,16690,1377.3963971,3791.529049352078
2022-11-19T21:00:00-03:00,16687,16730,16169,16256,1827.05676561,3788.880659266578
2022-11-20T21:00:00-03:00,16250,16269,15479,15766,5633.48780213,4006.720034886578
2022-11-21T21:00:00-03:00,15757,16281,15613,16197,3720.50241508,4078.1410375445785
2022-11-22T21:00:00-03:00,16199,16647,16150,16603,3505.30217525,4203.2001996685785
2022-11-23T21:00:00-03:00,16594,16783,16456,16591,2141.88464889,4135.220142872579
2022-11-24T21:00:00-03:00,16589,16604,16339,16508,2043.44612911,4198.686188324579
2022-11-25T21:00:00-03:00,16511,16685,16387,16454,1503.64131011,4246.27032932958
2022-11-26T21:00:00-03:00,16451,16587,16402,16424,1189.79470656,4234.8602829210795
2022-11-27T21:00:00-03:00,16420,16477,16004,16210,3254.70177817,3795.6537112250794
2022-11-28T21:00:00-03:00,16205,16529,16102,16434,2311.40468667,3493.684472521579
2022-11-29T21:00:00-03:00,16437,17223,16430,17170,4442.56553096,3297.027073767079
2022-11-30T21:00:00-03:00,17166,17250,16864,16977,3208.09558762,3175.5921662565793
2022-12-01T21:00:00-03:00,16976,17102,16800,17095,2329.03284999,3197.930600928579
2022-12-02T21:00:00-03:00,17095,17150,16868,16886,1177.01264514,3121.5856358545793
2022-12-03T21:00:00-03:00,16893,17195,16890,17114,1603.5516013,2803.5462124760793
2022-12-04T21:00:00-03:00,17113,17418,16879,16968,2251.51957602,2634.4498299670795
2022-12-05T21:00:00-03:00,16968,17101,16914,17088,1303.60899038,2497.81525830358
2022-12-06T21:00:00-03:00,17091,17131,16736,16836,1185.39328287,2434.13396493008
2022-12-07T21:00:00-03:00,16838,17296,16734,17229,1725.02170572,2386.7210292340797
2022-12-08T21:00:00-03:00,17229,17353,17073,17128,1226.70564841,2379.18649179958
2022-12-09T21:00:00-03:00,17129,17223,17100,17128,677.25474701,2321.69639086958
2022-12-10T21:00:00-03:00,17128,17264,17080,17091,1239.3577856,2101.9898900430794
2022-12-11T21:00:00-03:00,17089,17240,16881,17209,1695.04357871,2000.7169482245795
2022-12-12T21:00:00-03:00,17214,18106,17093,17772,3839.86501115,2017.4450900195795
2022-12-13T21:00:00-03:00,17771,18373,17667,17803,3837.16139672,2102.2089274110795
2022-12-14T21:00:00-03:00,17806,17853,17288,17362,1887.71290617,2094.4222662640796
2022-12-15T21:00:00-03:00,17361,17525,16572,16633,2853.96835966,2161.93861874158
2022-12-16T21:00:00-03:00,16635,16794,16596,16781,1114.37024438,2158.16739563258
2022-12-17T21:00:00-03:00,16780,16850,16676,16749,695.99091766,2030.2318526070799
2022-12-18T21:00:00-03:00,16744,16815,16293,16446,2157.44154575,2022.5336955610796
2022-12-19T21:00:00-03:00,16441,17046,16402,16898,2116.01430301,1906.20613416358
2022-12-20T21:00:00-03:00,16899,16919,16719,16824,1618.76794861,1826.73975221308
2022-12-21T21:00:00-03:00,16823,16863,16570,16821,1946.80526969,1807.6283731980798
2022-12-22T21:00:00-03:00,16821,16916,16750,16779,2138.4466876,1855.70007532108
2022-12-23T21:00:00-03:00,16779,16848,16779,16839,960.3266097,1823.53882574108
2022-12-24T21:00:00-03:00,16839,16850,16731,16828,717.96557265,1746.8611255725798
2022-12-25T21:00:00-03:00,16828,16933,16801,16917,731.85697007,1718.2735245570798
2022-12-26T21:00:00-03:00,16920,16961,16588,16700,2203.33524902,1769.1706228645799
2022-12-27T21:00:00-03:00,16699,16772,16465,16540,2220.78816676,1793.95894591658
2022-12-28T21:00:00-03:00,16540,16650,16486,16628,1561.53157649,1810.70024232058
2022-12-29T21:00:00-03:00,16628,16650,16337,16603,2223.64394181,1888.0197020605797
2022-12-30T21:00:00-03:00,16602,16627,16471,16528,602.43437164,1856.17353136258
2022-12-31T21:00:00-03:00,16530,16622,16496,16615,473.83273801,1795.11298932758
2023-01-01T21:00:00-03:00,16615,16782,16552,16673,1046.7274368,1655.4561106100803
2023-01-02T21:00:00-03:00,16668,16766,16605,16670,1388.07377613,1533.0017295805803
2023-01-03T21:00:00-03:00,16673,16984,16652,16849,2038.20012252,1540.5260903980802
2023-01-04T21:00:00-03:00,16847,16871,16755,16826,1132.35464416,1454.4454046230803
2023-01-05T21:00:00-03:00,16826,17024,16669,16950,1738.86975267,1485.6703800375803
2023-01-06T21:00:00-03:00,16951,16975,16907,16945,523.75442441,1477.0585553750802
2023-01-07T21:00:00-03:00,16946,17163,16915,17119,816.57209307,1410.0150827410803
2023-01-08T21:00:00-03:00,17124,17393,17108,17179,2212.63662624,1414.8461989025805
2023-01-09T21:00:00-03:00,17177,17490,17147,17446,1354.43514717,1401.6295588305804
2023-01-10T21:00:00-03:00,17448,17992,17318,17930,1904.45231601,1399.5119111465804
2023-01-11T21:00:00-03:00,17948,19114,17911,18853,5126.15290965,1548.8972222490804
2023-01-12T21:00:00-03:00,18852,19991,18720,19931,3765.6159592,1689.1616897240801
2023-01-13T21:00:00-03:00,19936,21247,19895,20960,6843.48563958,1995.4376930705803
2023-01-14T21:00:00-03:00,20961,21052,20549,20885,1352.72025796,2026.4808574650801
2023-01-15T21:00:00-03:00,20879,21456,20634,21189,3236.95717404,2078.16195371608
2023-01-16T21:00:00-03:00,21186,21594,20863,21134,2302.4557231,2082.24533153308
2023-01-17T21:00:00-03:00,21136,21646,20358,20670,3794.75671744,2193.9065885805803
2023-01-18T21:00:00-03:00,20678,21185,20654,21086,2391.98069084,2202.32342603208
2023-01-19T21:00:00-03:00,21085,22750,20869,22678,2937.14734339,2319.0590746195803
2023-01-20T21:00:00-03:00,22670,23362,22442,22783,3013.23007247,2446.0289413425803
2023-01-21T21:00:00-03:00,22791,23076,22314,22717,1548.97073883,2471.1411064440804
2023-01-22T21:00:00-03:00,22708,23167,22525,22922,1699.036477,2486.6892414875806
2023-01-23T21:00:00-03:00,22922,23162,22473,22637,1953.73212508,2482.4658416155808
2023-01-24T21:00:00-03:00,22636,23815,22334,23054,2582.12304347,2554.9542615810806
2023-01-25T21:00:00-03:00,23063,23282,22866,23010,1473.72439517,2541.696993706081
2023-01-26T21:00:00-03:00,23011,23500,22541,23083,2086.70647505,2619.8445962380806
2023-01-27T21:00:00-03:00,23082,23187,22894,23033,834.3522255,2620.733602859581
2023-01-28T21:00:00-03:00,23031,23954,22981,23746,1620.98279529,2591.150911312081
2023-01-29T21:00:00-03:00,23748,23799,22504,22831,2081.82272658,2627.5202902825813
2023-01-30T21:00:00-03:00,22831,23318,22724,23127,1558.97476087,2610.246412525581
2023-01-31T21:00:00-03:00,23134,23810,22768,23735,2468.52240577,2477.364887331581
2023-02-01T21:00:00-03:00,23736,24258,23377,23498,2609.60252721,2419.5642157320813
2023-02-02T21:00:00-03:00,23503,23719,23212,23434,1742.07112849,2164.4934901775814
2023-02-03T21:00:00-03:00,23421,23582,23266,23330,778.73091268,2135.7940229135816
2023-02-04T21:00:00-03:00,23328,23428,22766,22937,1525.50154971,2050.221241697082
2023-02-05T21:00:00-03:00,22942,23148,22643,22763,1731.60284453,2021.678597768582
2023-02-06T21:00:00-03:00,22761,23338,22751,23252,2758.61416405,1969.8714700990818
2023-02-07T21:00:00-03:00,23246,23439,22686,22961,1236.37140064,1912.0910055890818
2023-02-08T21:00:00-03:00,22965,23003,21700,21802,2260.7943153,1878.2733541845816
2023-02-09T21:00:00-03:00,21803,21939,21454,21639,1503.99323818,1802.8115124700817
2023-02-10T21:00:00-03:00,21631,21904,21610,21868,699.37255295,1760.3316031760817
2023-02-11T21:00:00-03:00,21868,22086,21649,21789,1481.78576998,1749.4690678250815
2023-02-12T21:00:00-03:00,21790,21897,21376,21790,1923.03740841,1747.9343319915813
2023-02-13T21:00:00-03:00,21790,22316,21569,22211,2032.44280719,1720.4503201775813
2023-02-14T21:00:00-03:00,22208,24374,22064,24332,2317.11877577,1762.6200392075814
2023-02-15T21:00:00-03:00,24332,25270,23520,23521,3522.85595625,1834.4275132675816
2023-02-16T21:00:00-03:00,23518,25014,23369,24580,3329.15013434,1959.1674087095817
