time,open,high,low,close,ParabolicSAR,WMA,MA,Smoothing Line,MA №1,MA №2,MA №3,MA №4,EMA,Smoothing Line,New Moon,Full Moon,Median,Upper Band,Lower Band,Median EMA,Plot,Plot,MOM,MF,Histogram,MACD,Signal,NV,OnBalanceVolume,Smoothing Line,Futures Open Interest,Crypto Open Interest (Open),Crypto Open Interest (High,Crypto Open Interest (Low),Crypto Open Interest (Close),OSC,PVT,ROC,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,RVGI,Signal,RVI,RVI-based MA,Upper Bollinger Band,Lower Bollinger Band,Relative Volume Ratio
2022-09-04T00:00:00Z,19840,20025,19586,20007,20960.253330496045,19975.555555555555,19968.444444444456,20199.177777777775,20987.44999999996,22281.18200000008,22933.749399999928,30831.45365000006,20185.122013989112,20330.55496202424,NaN,NaN,19860,21503.117274005235,18216.882725994765,19925.24190954165,21.09319011339085,9.350128879514376,-1564,46.60827123284954,-66.51979410932131,-776.0147573665017,-709.4949632571804,468.46460815,1743097.6730414757,1743309.0672362414,NaN,NaN,NaN,NaN,NaN,-5.3914418768120385,39825.929753942495,-1.2,37.7614000224545,36.25262451543277,NaN,NaN,50,-0.18788937531570973,-0.17121920445628722,44.340580875353886,44.706924645826916,NaN,NaN,0.28107506997876686
2022-09-05T00:00:00Z,20014,20051,19634,19794,20788.14293083652,19940.666666666668,19940.555555555566,20087.399999999998,20783.79999999996,22261.025000000078,22841.581199999928,30727.643100000056,20106.89761119129,20253.563969619372,NaN,NaN,19842.5,21427.82318300486,18257.17681699514,19883.870954770828,21.09319011521213,9.09873254825905,-456,47.81690570730017,-44.735490260127904,-765.4143260823403,-720.6788358222124,-975.96352852,1742121.7095129557,1743144.0923992854,NaN,NaN,NaN,NaN,NaN,-4.680315691524843,39815.53937899499,-1.2521825891743577,36.17639865397041,36.07495827370358,NaN,NaN,50,-0.17979887280362475,-0.17960593451053994,42.46166271548976,44.696902559043465,NaN,NaN,0.7239790860284547
2022-09-06T00:00:00Z,19799,20181,18669,18789,20636.685779136136,19710.355555555554,19855.222222222234,19989.48888888889,20556.24999999996,22188.10420000008,22734.98179999993,30621.603150000054,19843.31808895303,20138.41117569548,NaN,NaN,19805.5,21493.58581279023,18117.41418720977,19844.685477385414,21.093190117341457,9.156031845990148,-1256,38.43216788696699,-86.302863074259,-828.557414665036,-742.254551590777,-3216.97582373,1738904.7336892257,1741967.3970653214,NaN,NaN,NaN,NaN,NaN,-4.173316607781777,39652.2039893391,-3.9269826660530756,29.81699287554433,35.36534133553155,NaN,NaN,50,-0.15874898267643298,-0.17849394604928917,38.65709520219133,43.63063648582473,NaN,NaN,2.954033343424947
2022-09-07T00:00:00Z,18808,19456,18540,19276,20361.209770057078,19594.51111111111,19741.222222222234,19900.17777777778,20359.99999999996,22105.523800000083,22610.42959999993,30517.438050000063,19729.854471162424,20018.96894055637,NaN,NaN,19425,21123.365397590926,17726.634602409074,19634.842738692707,21.093190119313494,9.277944385774802,-281,30.07917802241586,-69.98615302711244,-829.7372428746676,-759.7510898475551,1946.27402334,1740851.0077125658,1741520.8664779074,NaN,NaN,NaN,NaN,NaN,-3.4055915297592385,39702.65028501032,-5.0536892916954,35.71429279238711,35.14873952828615,NaN,NaN,50,-0.12693242701031415,-0.16531958554768988,44.758166803536156,43.64271818352544,NaN,NaN,1.4268021990456632
2022-09-08T00:00:00Z,19301,19454,19023,19322,20181,19510.666666666668,19686.00000000001,19838.288888888892,20284.04999999996,22027.793200000084,22486.021999999928,30422.178550000066,19648.283576929938,19902.695152445078,NaN,NaN,19238.5,20877.125012048717,17599.874987951283,19436.671369346353,21.093190121271483,9.296317087698265,-980,31.48214610648928,-46.22824729041065,-817.5363989605685,-771.3081516701578,1759.2499652,1742610.2576777658,1741517.0763267956,NaN,NaN,NaN,NaN,NaN,-3.009622012463377,39706.84853663925,-2.507694636459963,36.25911261665527,34.816550457137375,NaN,NaN,50,-0.10991670156824423,-0.1435130656242272,50.263639864754104,43.48544580446772,NaN,NaN,1.2455519194389424
2022-09-09T00:00:00Z,19327,21610,19303,21371,18540,19847.666666666668,19831.77777777779,19810.955555555556,20295.29999999996,21991.94640000008,22401.857999999924,30343.650550000068,19992.826861543952,19864.236121956044,NaN,NaN,19238.5,21089.65179690238,17387.34820309762,19337.585684673177,21.093190122718713,9.591018523266076,1552,48.09342031367775,108.88037122116737,-635.2076876436986,-744.088058864866,4009.40373236,1746619.661410126,1742221.4740005254,NaN,NaN,NaN,NaN,NaN,-2.366807789215154,40132.025446255524,6.54070492048457,54.682612961204846,36.38931785398881,NaN,NaN,50,-0.05619930475086907,-0.11477442409740314,57.9437635648351,44.35996378116566,NaN,NaN,2.395983183330716
2022-09-10T00:00:00Z,21371,21814,21125,21672,18601.4,20215.71111111111,20003.333333333343,19823.51111111111,20303.199999999957,21971.74120000008,22314.206199999928,30260.66085000007,20328.66148923516,19908.58889756482,0,1,20456.5,22273.85523998078,18639.14476001922,19897.04284233659,21.093190124106496,9.790540214175637,1613,53.874108256149036,226.38458498311877,-461.1073276359675,-687.4919126190863,1355.39296702,1747975.0543771458,1743392.1429733634,NaN,NaN,NaN,NaN,NaN,-1.6947083339177917,40151.11548804454,7.670906200317965,56.66418659342175,38.17965839859476,NaN,NaN,50,0.045656160702861784,-0.0689180464909465,65.89701240553377,46.18780016847219,NaN,NaN,0.5691166011065728
2022-09-11T00:00:00Z,21663,21871,21360,21835,18729.904000000002,20582.044444444444,20211.777777777785,19894.82222222222,20324.399999999958,21959.06740000008,22235.862299999924,30183.46495000007,20629.929191388128,20065.91111805184,NaN,NaN,21469.5,23230.044151410726,19708.955848589274,20683.271421168294,21.09319012546344,9.902633987361662,1707,57.56278074767261,304.83650744557315,-306.44627831211983,-611.282785757693,844.39459098,1748819.4489681257,1745375.0860291435,NaN,NaN,NaN,NaN,NaN,-0.9307102844360414,40157.46637021184,9.399268500425872,57.741797954005094,40.22099692469021,NaN,NaN,50,0.13746195796482777,0.0010764947167614947,72.92845163588497,48.812764686676175,NaN,NaN,0.34360471002689696
2022-09-12T00:00:00Z,21836,22485,21565,22401,18918.36976,21019.88888888889,20496.33333333334,20045.844444444443,20368.449999999957,21955.171200000084,22161.33719999992,30103.585550000073,20984.143353110503,20316.768894441455,NaN,NaN,21615.5,23381.7195691671,19849.2804308329,21149.385710584145,21.093190126720135,10.023493139106122,2442,60.09246773864022,379.72236533493333,-136.62982908902632,-516.3521944239596,2496.98699671,1751316.4359648358,1747468.1716795978,NaN,NaN,NaN,NaN,NaN,0.036303099403579925,40222.19248150737,12.908266129032258,61.337007316476246,41.949911389947886,NaN,NaN,50,0.20552385118609695,0.08592679729510116,78.90241668726135,51.36700538879308,NaN,NaN,1.2592328304293128
2022-09-13T00:00:00Z,22396,22781,19862,20177,19203.7001792,20956.022222222222,20515.222222222234,20211.688888888886,20308.69999999996,21932.580000000085,22064.21739999993,30008.31235000007,20822.714682488404,20551.65511555315,NaN,NaN,21615.5,23672.561028512308,19558.438971487692,21382.442855292073,21.093190128439694,10.538216214076408,337,55.65272194560723,269.530696490638,-179.43882381066214,-448.9695203013001,-3927.23167292,1747389.2042919158,1748423.9610024276,NaN,NaN,NaN,NaN,NaN,0.5160614296475655,39832.29188597262,0.849702604088569,45.10036392727152,42.71222299594438,NaN,NaN,50,0.18776486542482063,0.153232107404922,63.020797487768775,53.15591652581761,NaN,NaN,1.8762880879089516
2022-09-14T00:00:00Z,20175,20526,19623,20233,19561.43016128,20899.577777777777,20564.000000000007,20358.13333333333,20241.79999999996,21912.044400000083,21953.035299999927,29913.744050000074,20704.77174599072,20694.044092442502,NaN,NaN,21321.5,23360.628097904286,19282.371902095714,21351.971427646036,21.093190130145018,10.929839427116697,226,46.544847415072745,194.00240732765258,-206.46651114173437,-400.46891846938695,2792.62275209,1750181.8270440057,1749136.3941292036,NaN,NaN,NaN,NaN,NaN,0.8958577134055106,39840.042635544756,2.2178437910477924,45.49163232673898,43.326801455927225,NaN,NaN,50,0.12227703470138504,0.17438607098134132,69.95825690101537,54.917077477271235,NaN,NaN,1.1052529605760577
2022-09-15T00:00:00Z,20226,20432,19500,19691,22781,20724.977777777778,20664.22222222223,20490.31111111111,20213.84999999996,21846.483600000087,21838.78709999993,29823.635650000073,20502.017396792577,20728.715273953985,NaN,NaN,20074.5,22101.11894805398,18047.88105194602,20713.235713823018,21.09319013199502,11.249887325156058,-103,45.45736825650134,105.55463703824051,-268.5256221715863,-374.0802592098268,-2531.5711628,1747650.2558812057,1749071.4344300157,NaN,NaN,NaN,NaN,NaN,1.2917199612747954,39772.22710792959,4.800681249667359,42.345961669700245,43.66493690422198,NaN,NaN,50,0.04869181624581688,0.14571657794738752,57.45398916210519,55.34048952929121,NaN,NaN,1.1087209575159935
2022-09-16T00:00:00Z,19704,19887,19330,19802,22715.38,20552.533333333333,20722.66666666667,20592.48888888889,20201.69999999996,21765.461400000084,21734.951299999928,29706.750750000076,20362.013917434062,20675.13221916317,NaN,NaN,19966,21927.43188033584,18004.56811966416,20339.617856911507,21.093190133814097,11.218458048168221,1013,38.542629893654826,55.07811864592418,-305.2326109024216,-360.31072954834576,2514.42684614,1750164.6827273457,1749340.4811818595,NaN,NaN,NaN,NaN,NaN,1.9003534718769606,39786.401166124786,2.728781904959535,43.21201878959886,44.14389374063263,NaN,NaN,50,0.01951613834517008,0.09153645094406576,64.16245615227302,56.6244036183097,NaN,NaN,0.9983583529460995
2022-09-17T00:00:00Z,19802,20187,19757,20114,22579.9648,20430.8,20810.666666666675,20655.355555555558,20229.54999999996,21692.035200000086,21635.20099999993,29585.100950000076,20312.41113394725,20540.78577533052,NaN,NaN,19966,21848.758174597566,18083.241825402434,20152.808928455754,21.093190135549857,11.069649575623837,838,41.04480872855238,43.749124073731764,-305.62432445618106,-349.3734485299128,947.27782708,1751111.9605544258,1749299.5860997778,NaN,NaN,NaN,NaN,NaN,2.2986787630735432,39801.326460642966,4.098954559569402,45.68190873925434,44.85612051704883,NaN,NaN,50,0.03909380758767956,0.04963112524517308,69.35444204256986,58.57876653575518,NaN,NaN,0.33207897757149657
2022-09-18T00:00:00Z,20116,20116,19343,19419,22449.966208,20152.466666666667,20593.77777777779,20671.066666666666,20185.399999999958,21607.523600000088,21538.734399999925,29462.51235000008,20133.7289071578,20402.9886202644,NaN,NaN,19729.5,21588.204019269167,17870.795980730833,19941.154464227875,21.093190137478665,11.004545643769756,97,38.101634854457906,-6.813176933513773,-357.889919696805,-351.07674276329124,-1609.63965374,1749502.3209006859,1749722.2094215315,NaN,NaN,NaN,NaN,NaN,2.380014622296901,39745.708505022536,-9.133873005474708,41.36593393305096,45.113587224948574,NaN,NaN,50,0.053414520188699174,0.03655437138336922,59.52790760828699,59.66357558810755,NaN,NaN,0.6330618898297945
2022-09-19T00:00:00Z,19418,19679,18271,19538,22325.16755968,19941.31111111111,20356.666666666675,20629.6,20171.34999999996,21531.833000000086,21450.204999999925,29347.82105000008,20014.58312572624,20264.950896211503,NaN,NaN,19729.5,21656.582303607083,17802.417696392917,19835.327232113937,21.093190139372453,10.726901488133683,-1833,35.489485060841105,-27.352488013785944,-385.26735278052365,-357.9148647667377,3418.2169402,1752920.5378408858,1750269.9515809077,NaN,NaN,NaN,NaN,NaN,1.6553493712878877,39766.65540320904,-9.846806939830195,42.36992689798938,45.555982099521366,NaN,NaN,50,0.015263133303222425,0.036632654533524996,65.3268645114543,61.296804287819306,NaN,NaN,1.6440788637759318
2022-09-20T00:00:00Z,19535,19634,18717,18878,22081.917506099202,19645.577777777777,20028.11111111112,20502.37777777778,20112.29999999996,21443.734600000087,21373.133999999925,29246.333250000076,19787.26650058099,20122.000716969185,NaN,NaN,19175.5,21095.93356763515,17255.06643236485,19505.41361605697,21.093190141471815,10.56861787780693,-2794,36.20306311359282,-77.64888428430515,-454.9759701221192,-377.327085837814,-2544.45288865,1750376.084952236,1750815.1173951135,NaN,NaN,NaN,NaN,NaN,0.49248765702540626,39680.70295636141,-13.542477673460041,38.43867621852066,46.17181662401968,NaN,NaN,50,-0.08622582955359272,0.015037214169655005,55.9027048221671,62.528633546389,NaN,NaN,1.1543518349045168
2022-09-21T00:00:00Z,18877,19902,18157,18466,21853.26245573325,19333.155555555557,19590.888888888898,20276.022222222226,20029.19999999996,21353.024200000087,21333.28969999992,29141.579300000078,19523.013200464793,19954.20057357533,NaN,NaN,19029.5,21062.04545566121,16996.95454433879,19267.456808028484,21.0931901437148,10.651044326392485,-3369,33.033136296551305,-127.95606671736067,-537.2721692345149,-409.3161025171542,-5333.03776764,1745043.0471845958,1749790.7902865638,NaN,NaN,NaN,NaN,NaN,-0.8086529502364717,39564.31289595948,-17.566180081246372,36.18183220840443,46.205212296592336,NaN,NaN,50,-0.19792608095894967,-0.047739492211831845,48.167037143167676,62.7721242849341,NaN,NaN,2.416635366029447
2022-09-22T00:00:00Z,18458,19541,18368,19403,21557.561459274588,19295.577777777777,19504.888888888898,20014.86666666667,20001.399999999958,21284.36660000009,21306.346699999925,29046.399850000078,19499.010560371833,19791.520458860246,NaN,NaN,19029.5,21084.435065971124,16974.564934028876,19148.47840401424,21.09319014564838,10.714695094168091,-2998,34.474612569775374,-89.25115782738118,-520.8800498013807,-431.6288919739995,2607.0417597,1747650.088944296,1749098.4159645378,NaN,NaN,NaN,NaN,NaN,-2.136470890765399,39696.59915875808,-3.836050949100461,44.205154811542776,46.7727867390843,NaN,NaN,50,-0.261817680995302,-0.13580972811952738,52.28563213400362,62.91655230416621,NaN,NaN,0.940991958257147
2022-09-23T00:00:00Z,19411,19491,18533,19294,21285.51654253262,19253.4,19400.555555555566,19776.222222222226,19974.09999999996,21217.94180000009,21273.733999999924,28952.78750000008,19458.008448297467,19656.37636708818,NaN,NaN,19012,21057.011132687472,16966.988867312528,19080.23920200712,21.0931901476149,10.397841337587291,-883,31.344925395470653,-63.334024738675055,-510.7964228973433,-447.46239815866824,-2593.18338023,1745056.9055640658,1748209.3328972138,NaN,NaN,NaN,NaN,NaN,-2.4234836235634947,39682.03146363644,-4.640933129046607,43.51971774892113,45.97543708106404,NaN,NaN,50,-0.24585510902865376,-0.20859474374845832,48.15667831004372,62.21747478596683,NaN,NaN,0.8358426863102829
2022-09-24T00:00:00Z,19291,19309,18817,18921,21035.23521913001,19157.48888888889,19315.000000000007,19567.88888888889,19919.79999999996,21129.833800000088,21259.11519999992,28853.624250000077,19350.606758637972,19523.581093670527,NaN,NaN,19012,20981.224623209797,17042.775376790203,19046.11960100356,21.09319014969999,10.129018296825137,-1312,27.664251390816688,-63.49415291869229,-526.8300893070336,-463.33593638834134,-922.02394143,1744134.8816226358,1746452.2016535639,NaN,NaN,NaN,NaN,NaN,-2.8676658628162004,39664.20649576283,-3.9104159260575897,41.16730193748562,44.868516748497164,NaN,NaN,50,-0.19404640987577151,-0.2345530118137721,44.451291003547595,60.68563754296781,NaN,NaN,0.2794700839784403
2022-09-25T00:00:00Z,18919,19182,18636,18810,20804.976401599608,19056.48888888889,19204.777777777785,19403.222222222226,19870.599999999955,21046.90160000009,21242.808199999923,28737.87415000008,19242.48540691038,19414.624874936402,1,0,19012,20918.565721551953,17105.434278448047,19029.059800501782,21.093190151822196,9.893119323665852,-881,25.018368962897725,-63.12566513936736,-542.2430178125505,-479.1173526731832,-979.44306377,1743155.4385588658,1745008.0723748896,NaN,NaN,NaN,NaN,NaN,-3.0324348163734256,39658.46059543629,-5.009594990405009,40.466298209217065,43.63455248101231,NaN,NaN,50,-0.1397882201698298,-0.21356815649566374,40.748088918570275,58.38704020601676,NaN,NaN,0.3498075971855208
2022-09-26T00:00:00Z,18809,19313,18690,19226,20593.13828947164,19060.733333333334,19106.111111111117,19306.26666666667,19892.449999999957,20967.66920000009,21245.500199999922,28636.781900000078,19239.188325528303,19357.859899949104,NaN,NaN,19001.5,20860.882455726813,17142.117544273187,19015.27990025089,21.09319015380965,9.750094372869416,-576,25.566770203485575,-28.669382864237207,-514.9540812534797,-486.28469838924246,3167.38799752,1746322.8265563857,1745264.0282492477,NaN,NaN,NaN,NaN,NaN,-3.190563510769277,39728.510218347954,-4.41483543800338,44.29471620805951,42.41724597326826,NaN,NaN,50,-0.10510704848190687,-0.1697719029336272,45.58974223252037,56.007563459249546,NaN,NaN,1.2736054661980283
2022-09-27T00:00:00Z,19233,20381,18822,19075,20398.24722631391,19054.51111111111,19067.888888888898,19218.86666666667,19882.399999999958,20872.73560000009,21230.72199999992,28538.507950000072,19206.350660422642,19299.327919959265,NaN,NaN,19001.5,20950.783708889183,17052.216291110817,19008.389950125445,21.093190155844663,9.849945956305879,-1039,37.66310223469363,-10.773058704478046,-499.75102176984,-488.97796306536196,-4425.61502655,1741897.2115298358,1744113.4527663556,NaN,NaN,NaN,NaN,NaN,-3.7803052834566557,39693.75166903925,-1.7714609403161852,43.20855447225024,42.28211672648102,NaN,NaN,50,-0.0943328486545676,-0.1296949659723021,42.67614948254069,54.55437431601898,NaN,NaN,2.1548254396074578
2022-09-28T00:00:00Z,19085,19770,18461,19413,20381,19123.533333333333,19054.000000000007,19149.55555555556,19886.949999999957,20797.70000000009,21219.29759999992,28441.462850000076,19247.680528338115,19257.262335967396,NaN,NaN,19115.5,21112.54915825424,17118.45084174576,19061.944975062725,21.093190157775258,10.007601155174271,-6,36.76921620884061,27.037041230334523,-455.1816615274438,-482.2187027577783,3814.50266646,1745711.7141962957,1744244.4144928015,NaN,NaN,NaN,NaN,NaN,-3.8149335468909507,39761.34285652357,-0.6397788924147815,46.37818417841598,42.34544185874366,NaN,NaN,50,-0.07049290092193584,-0.10152681922745244,46.606115364086804,52.886364206238355,NaN,NaN,1.5778507776629678
2022-09-29T00:00:00Z,19413,19630,18852,19592,20381,19231.133333333335,19133.333333333343,19113.222222222226,19797.999999999956,20710.260000000093,21208.09469999992,28350.47015000008,19316.544422670493,19250.4498687739,NaN,NaN,19241,21206.54564695037,17275.45435304963,19151.472487531362,21.093190159653435,10.005954957134179,54,42.51566481681563,65.13801067718884,-400.7961894112923,-465.93420008848113,1795.3838453,1747507.0980415957,1744918.8577765939,NaN,NaN,NaN,NaN,NaN,-3.8499895766187704,39777.897418327964,3.7821803157114102,48.032352416413836,42.75161262636607,NaN,NaN,50,-0.04290888826971296,-0.07961123931743778,50.60875042772912,52.397418582354355,NaN,NaN,0.674501288095671
2022-09-30T00:00:00Z,19593,20171,19152,19425,20203.08,19289.466666666667,19239.888888888898,19120.244444444448,19685.649999999958,20619.580000000096,21202.70789999992,28249.266600000086,19338.235538136396,19269.599895019102,NaN,NaN,19241,21211.720957882484,17270.279042117516,19196.23624376568,21.093190161580456,10.02085001735853,547,49.38057912397357,79.19460133853016,-366.9409484153184,-446.1355497538486,-2413.78432301,1745093.3137185858,1745306.4328085377,NaN,NaN,NaN,NaN,NaN,-3.123006367586415,39757.32259278985,5.193328278999242,46.58836388662719,42.99278013329667,NaN,NaN,50,-0.006945339693180302,-0.05468029445517425,46.548381963986024,51.13927042604814,NaN,NaN,0.8509828358834565
2022-10-01T00:00:00Z,19419,19484,19174,19312,20171,19303.88888888889,19229.77777777779,19144.977777777785,19559.499999999953,20517.680000000095,21184.89369999992,28149.313100000083,19332.98843050912,19288.359916015266,NaN,NaN,19329,21203.240889462308,17454.759110537692,19262.618121882842,21.093190163541486,9.797708394834482,846,47.467213530354215,80.70942481453727,-345.248768735677,-425.9581935502143,-378.60698732,1744714.7067312659,1744984.8088435135,NaN,NaN,NaN,NaN,NaN,-2.139313600871348,39755.12014287648,-0.46899963923104676,45.58964614825389,42.9861899482252,NaN,NaN,50,0.03317748456764452,-0.02283731204667964,43.68608110827334,49.30581607359839,NaN,NaN,0.12121883018824942
2022-10-02T00:00:00Z,19306,19395,18931,19051,20171,19268.133333333335,19202.777777777792,19171.955555555563,19391.999999999953,20409.580000000096,21163.24949999992,28038.854300000086,19276.590744407295,19302.407932812195,NaN,NaN,19329,21135.652254500714,17522.347745499286,19295.80906094142,21.093190165584197,9.543057753166426,-352,49.00606814330295,64.65493469343971,-345.13952518341466,-409.7944598768544,-518.03380521,1744196.672926056,1745444.7011227577,NaN,NaN,NaN,NaN,NaN,-1.655392805691962,39748.11896106415,-1.259458899139629,43.28174696475983,43.12303373620441,NaN,NaN,50,0.04347903593839137,0.008839072902934475,40.7874272418843,47.96721033314105,NaN,NaN,0.2019169521145951
2022-10-03T00:00:00Z,19060,19715,18975,19636,20009.88,19354.777777777777,19282.222222222234,19217.60000000001,19364.949999999953,20315.900000000096,21144.741499999924,27932.218200000083,19348.472595525836,19322.56634624974,NaN,NaN,19329,21112.319950607805,17545.680049392195,19312.40453047071,21.093190167449784,9.355909023049309,342,55.90264911593708,92.27232400000713,-294.4540548768455,-386.7263788768526,1109.13176723,1745305.804693286,1745363.519222156,NaN,NaN,NaN,NaN,NaN,-0.8118024129025474,39782.17712514108,3.7788700385814704,49.45772117172978,43.62930475575729,NaN,NaN,50,0.03538265108720891,0.03029172540101673,45.54123936132366,46.553951393846,NaN,NaN,0.6216889126583753
2022-10-04T00:00:00Z,19633,20469,19497,20343,18157,19566.933333333334,19452.555555555566,19281.44444444445,19370.449999999953,20240.560000000096,21137.88459999992,27824.961350000085,19547.378076420668,19368.73307699977,NaN,NaN,19345,21139.797096992963,17550.202903007037,19328.702265235355,21.093190169127602,9.33366359811356,1422,63.71838375070301,153.39009977849662,-194.98875415373186,-348.3788539322285,2455.79187396,1747761.5965672461,1745414.4189272863,NaN,NaN,NaN,NaN,NaN,-0.1196392913386528,39870.59863944592,8.149920255183414,55.73145522338597,44.86450325610481,NaN,NaN,50,0.044984964097948235,0.03931430378613222,52.22386310775297,46.291176985673566,NaN,NaN,1.9757162468729015
2022-10-05T00:00:00Z,20343,20366,19735,20162,18203.24,19708.82222222222,19556.555555555562,19344.77777777778,19393.999999999953,20166.460000000094,21132.507399999922,27714.59480000009,19670.302461136533,19435.1464615998,NaN,NaN,19983,21739.740161493464,18226.259838506536,19655.851132617678,21.093190170851,9.350667029106773,1352,71.04511409653553,175.28168145350202,-129.27675211535097,-304.558433568853,-1789.84892196,1745971.7476452861,1745590.1057126261,NaN,NaN,NaN,NaN,NaN,0.5943749677973159,39854.67362077243,4.868407365026527,53.887283244925655,46.12917833014205,NaN,NaN,50,0.09169177787343957,0.049317674030357535,45.60413598478143,46.1081126172174,NaN,NaN,1.3016422768430398
2022-10-06T00:00:00Z,20161,20447,19864,19951,18248.555200000003,19787.71111111111,19653.888888888898,19429.600000000006,19401.449999999953,20098.680000000095,21129.403999999926,27608.139100000084,19726.441968909225,19513.83716927982,NaN,NaN,20050.5,21765.044435672502,18335.955564327498,19853.17556630884,21.093190172629637,9.37251643590647,725,64.57537733980254,169.12541939417594,-93.15165932613309,-262.277078720309,-1438.88952495,1744532.8581203362,1745553.73599044,NaN,NaN,NaN,NaN,NaN,0.9035605434606899,39839.6153086127,4.592398427260813,51.7379734732385,46.667236805977446,NaN,NaN,50,0.1320108750377606,0.07345783501129086,39.72259477735028,45.21075280602788,NaN,NaN,1.1508513699887024
2022-10-07T00:00:00Z,19960,20056,19335,19532,18292.964096000003,19763.333333333332,19667.111111111117,19522.46666666667,19372.349999999955,20025.300000000094,21123.792199999923,27500.583400000087,19687.55357512738,19596.029735423836,NaN,NaN,20050.5,21745.57697598161,18355.42302401839,19951.83778315442,21.09319017452517,9.266360124833627,457,58.00293765294408,132.05248857366755,-97.21146800322458,-229.26395657689213,-1290.58016407,1743242.2779562662,1745362.8569964822,NaN,NaN,NaN,NaN,NaN,1.2058808374700114,39812.511249229945,0.6129912944933807,47.67176011897352,46.96381126098119,NaN,NaN,50,0.12082126875493557,0.10220192311254737,34.97464572680698,44.2691790500824,NaN,NaN,0.8825450230026971
2022-10-08T00:00:00Z,19533,19624,19259,19420,18336.484814080002,19713.911111111112,19648.000000000007,19595.622222222224,19372.399999999954,19996.880000000092,21118.743299999926,27385.71635000009,19634.0428601019,19653.143788339054,NaN,NaN,19695.5,21321.642906268637,18069.357093731363,19823.66889157721,21.093190176453678,9.050493155590646,7,58.855866759302806,96.83606148186726,-108.21887972455806,-205.05494120642533,-517.31876324,1742724.9591930262,1744846.68789643,NaN,NaN,NaN,NaN,NaN,1.3821224134671117,39809.544850423736,-0.8779093507554103,46.61709486878775,47.35308218464563,NaN,NaN,50,0.07825194560848373,0.11260133517788595,30.73980313069432,43.28978705916431,NaN,NaN,0.31995501068831744
2022-10-09T00:00:00Z,19421,19604,19324,19445,18379.135117798403,19673.31111111111,19650.22222222223,19635.15555555556,19367.749999999953,19962.86000000009,21120.79859999993,27268.31430000009,19596.23428808152,19662.91503067122,0,1,19464,21013.989841535164,17914.010158464836,19643.834445788605,21.09319017837476,8.83288988038879,-147,62.13902217781039,73.15166923228875,-113.61535466606438,-186.76702389835313,707.27451611,1743432.2337091363,1743980.815324808,NaN,NaN,NaN,NaN,NaN,1.2997765997451942,39810.45534799854,0.10296010296010295,46.899491039156814,47.81259595821275,NaN,NaN,50,0.03412233419264121,0.09404660632620672,39.31886932860059,43.18769994559505,NaN,NaN,0.4719927894426266
2022-10-10T00:00:00Z,19436,19525,19029,19131,18420.932415442436,19569.466666666667,19630.111111111117,19649.86666666667,19380.399999999954,19915.200000000088,21119.82609999993,27143.839350000093,19503.187430465216,19629.49202453696,NaN,NaN,19441.5,20951.633424282652,17931.366575717348,19542.667222894303,21.093190180391957,8.626252089048533,-294,54.49255410340316,36.13599250206997,-141.59703327076568,-177.73302577283565,-1052.98301829,1742379.2506908462,1743262.31593392,NaN,NaN,NaN,NaN,NaN,1.2493173196619667,39793.4516623342,-0.9372410936205469,43.767754720027646,47.77495585192476,NaN,NaN,50,-0.0037215354586857493,0.056974715483083284,34.12339052843081,42.36867482387436,NaN,NaN,0.9166079132086965
2022-10-11T00:00:00Z,19131,19265,18853,19059,18461.893767133588,19455.244444444445,19631.00000000001,19645.288888888892,19410.049999999952,19868.160000000087,21117.47149999993,27017.531350000092,19414.349944372174,19567.073619629547,NaN,NaN,19277,20738.12389397675,17815.87610602325,19409.833611447153,21.093190182432096,8.529883125010086,-253,41.35412593097023,8.066461276394165,-167.64994917734293,-175.7164104537371,-1332.93245318,1741046.3182376663,1742565.0079573863,NaN,NaN,NaN,NaN,NaN,1.0736056773726885,39788.43513749864,0.041992546323027666,43.05775854513794,47.76418471427389,NaN,NaN,50,-0.03187867533271433,0.017862477957280052,29.378502892256474,41.41884292456835,NaN,NaN,1.3310567315851098
2022-10-12T00:00:00Z,19061,19229,18967,19157,18502.035891790918,19360.444444444445,19577.77777777779,19627.422222222223,19397.749999999953,19820.900000000092,21106.946199999926,26890.638100000095,19362.879955497738,19502.13889570362,NaN,NaN,19098,20492.18647297841,17703.81352702159,19253.916805723577,21.093190184441095,8.445727049893692,106,52.91795297570651,-2.093730301051835,-178.33357333005188,-176.23984302900004,870.27070879,1741916.5889464563,1742299.8701554239,NaN,NaN,NaN,NaN,NaN,0.9567996700693754,39792.910006561106,-2.4393970258708495,44.3802980721775,47.62147856382828,NaN,NaN,50,-0.033559810582664204,-0.011772982995470525,38.911210231531875,40.86920684367156,NaN,NaN,0.8878340343367678
