time,open,high,low,close,Shapes,Shapes,Jaw,Teeth,Lips,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,%R,CCI Turbo Histogram,CCI Turbo,CCI 14
2021-09-19T00:00:00Z,48307.05,48389.52,46860,47245.25,0,0,47182.91951490079,46937.12222119214,46897.29331366428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-56.791554881141096,8.929399947340828,-62.42944082701606,8.929399947340828
2021-09-20T00:00:00Z,47257.86,47334.54,42453.97,43035.99,0,0,47062.87147529304,47017.98381854313,47006.94865093143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-94.45827184003812,-192.43514938084084,-199.99999999999798,-192.43514938084084
2021-09-21T00:00:00Z,43003.07,43643.34,39573.21,40596.54,1,0,46915.566746424345,47111.985841225236,47194.24892074514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-88.94986280868045,-225.94097620754223,-131.31146313548842,-225.94097620754223
2021-09-22T00:00:00Z,40702.07,44031.85,40580.18,43589.53,0,0,46844.275458237855,47153.68386107208,47280.35113659612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-56.630913777334335,-82.16472220356144,-36.461151236454405,-82.16472220356144
2021-09-23T00:00:00Z,43586,45013.17,43105,44903.5,0,0,46901.17849991187,47252.404628438075,46803.1319092769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-42.442383425172146,-27.99681146431612,8.669202362457895,-27.99681146431612
2021-09-24T00:00:00Z,44893.7,45159.9,40693.27,42848.5,0,1,46968.01092299558,47298.94904988332,45764.16052742152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-64.6327149195695,-92.4636726218483,-36.04647239673429,-92.4636726218483
2021-09-25T00:00:00Z,42835.88,43010.69,41689.6,42722.19,0,0,47004.7462366113,46998.36229364791,45072.53142193721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-65.99663743589906,-83.14291306887107,-16.948444456048495,-83.14291306887107
2021-09-26T00:00:00Z,42699.1,43956.38,40808,43204.73,0,0,47076.95421841043,46324.60138194192,44869.842137549764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-60.78606684742874,-59.248656997958086,16.43471180278736,-59.248656997958086
2021-09-27T00:00:00Z,43162.82,44377.7,42130,42189.81,0,1,47119.09312468655,45822.27808419918,44481.19071003981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-71.74539105195132,-78.24105413445682,-104.9589508423258,-78.24105413445682
2021-09-28T00:00:00Z,42154.87,42778.93,40888,41049,0,0,46947.95173047989,45601.87894867428,44054.98156803185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-84.06410252257096,-96.16077366962327,-141.7708056013167,-96.16077366962327
2021-09-29T00:00:00Z,41024.21,42595.93,40750,41542.9,1,0,46537.20736659682,45267.46720509,43720.42325442548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-78.73086421352819,-75.02052081380961,-71.77503290591031,-75.02052081380961
2021-09-30T00:00:00Z,41537.56,44117.74,41427.87,43834.43,0,0,46211.73103070476,44902.80192945375,43627.108603540386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-53.986430963233154,3.3267318036048454,113.30832483204955,3.3267318036048454
2021-10-01T00:00:00Z,43835.47,48500,43291.07,48171.86,0,0,46046.142874496705,44587.725438272035,43268.379882832305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.149929973576762,151.42408936698004,181.19416153858646,151.42408936698004
2021-10-02T00:00:00Z,48185.61,48361.83,47468.15,47685.8,0,0,45806.1768841508,44420.991008488025,42949.296906265845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.120859793946055,140.45904195694789,93.6873083806444,140.45904195694789
2021-10-03T00:00:00Z,47644.63,49225.55,47119.87,48235.93,0,0,45540.32827767766,44097.55025742702,42913.99852501268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-10.25264340046043,150.26925088922204,71.30198268812887,150.26925088922204
2021-10-04T00:00:00Z,48231.04,49530.53,46900,49242.14,1,0,45297.39456401015,43794.47710024864,43510.305820010144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.8962612429850543,137.41966715442373,74.1319166895104,137.41966715442373
2021-10-05T00:00:00Z,49283.89,51914.68,49075,51501.19,0,0,45140.198828317065,43666.76808771756,44391.24265600812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.6480656403017155,153.72602117070065,144.1165048268474,153.72602117070065
2021-10-06T00:00:00Z,51521.89,55800,50428.64,55345.79,0,0,44885.83468767729,43945.363951752865,45147.5361248065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.006673184732891,177.65624788485727,156.65423762281924,177.65624788485727
2021-10-07T00:00:00Z,55360.1,55360.32,53289.57,53787.6,0,0,44638.69086554826,44441.56720778375,45761.0818998452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.321215114058443,119.79118190722357,72.9427845694651,119.79118190722357
2021-10-08T00:00:00Z,53816.16,56168,53623.02,53957.21,0,0,44495.16118358301,44907.960056810785,46707.83351987616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.33901932805812,105.46041982069109,55.14902671657492,105.46041982069109
2021-10-09T00:00:00Z,53952.82,55512.05,53674.69,54976.92,0,0,44602.88224638432,45321.37317470944,47989.130815900935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.725256194058904,106.6244106347526,66.6471461673281,106.6244106347526
2021-10-10T00:00:00Z,54984.49,56561,54129.43,54714.95,0,0,44857.659765893215,45968.056527870765,49256.29365272075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-11.675732085257119,87.44812569002436,46.11274372690022,87.44812569002436
2021-10-11T00:00:00Z,54657,57855.79,54462.45,57485.2,0,1,45112.66363005527,46861.33946188692,50384.1369221766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.1664594268958273,111.02210295214913,178.03034539773725,111.02210295214913
2021-10-12T00:00:00Z,57490,57701,53909,55995.49,1,0,45351.32527389718,47794.29015415106,51225.98353774128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-10.875265041836728,79.32107479975177,53.078522158179474,79.32107479975177
2021-10-13T00:00:00Z,56004.61,57773.89,54231,57374.55,0,0,45746.980252828165,48681.94263488218,52049.829830193026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.929403113723454,93.92061056452361,90.13566171164796,93.92061056452361
2021-10-14T00:00:00Z,57395.84,58550,56830.56,57371.58,0,0,46313.698694918305,49420.87105552191,52871.68786415442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.722821980309224,88.77225018423955,64.29114640399348,88.77225018423955
2021-10-15T00:00:00Z,57370.48,62944.94,56877,61657.35,0,1,46929.94841069382,50161.414048581675,53458.350291323535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.024897568953225,164.73370910645457,197.5672972663287,164.73370910645457
2021-10-16T00:00:00Z,61703.45,62352,60100.27,60870.26,0,0,47542.683917563525,50911.127292508965,53967.16923305883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.930431650102774,133.8354969104474,85.96854127546354,133.8354969104474
2021-10-17T00:00:00Z,60885.27,61712,58933,61538.97,0,0,48085.04438544325,51522.861380945345,54711.791386447054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.76270026562892,129.32574883324696,72.17342491084457,129.32574883324696
2021-10-18T00:00:00Z,61519.52,62679,59013,62034.65,0,0,48643.51904810146,52082.809333327175,55751.62710915764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.563042089583666,122.41284026845425,68.4000272142105,122.41284026845425
2021-10-19T00:00:00Z,62014.99,64499,61350,64241.61,0,0,49221.6421982475,52783.74316666128,56846.52868732611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.8293064285490876,142.62250011812634,136.54150851881244,142.62250011812634
2021-10-20T00:00:00Z,64282.2,67016.5,63529,65990.31,0,1,49728.05433684385,53674.646520828624,57541.72294986089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.475742937423024,141.19538527003465,136.52609100992197,141.19538527003465
2021-10-21T00:00:00Z,66027.81,66664.1,61850,62219.44,0,0,50210.69977247125,54618.58258072505,58202.57835988871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-35.81638229944717,58.0499174213082,-25.93090695133177,58.0499174213082
2021-10-22T00:00:00Z,62207.51,63757.28,59953.74,60702.68,0,0,50786.05209766577,55331.572258134416,59146.962687910964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-47.323564044158935,20.225952696395105,-89.57252596988832,20.225952696395105
