time,open,high,low,close,Plot,Plot,Plot,Plot,Upper,Basis,Lower,Upper,Basis,Lower,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Kumo Cloud Upper Line,Kumo Cloud Lower Line,Plot,Basis,Upper,Lower,DEMA,Basis,Upper,Lower,CCI,Smoothing Line,CRSI,Plot,Correlation,Plot,Detrended Price Oscillator,ADX,+DI,-DI,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,EOM,Elder Force Index,Fisher,Trigger,HV,Plot,Plot,KST,Signal
2020-02-13T00:00:00Z,10348.78,10500.5,10068,10228.67,9994.319999999996,9469.360952380957,NaN,10282.148400000002,10333.19898195823,9586.784372996659,8840.369764035087,10333.19898195823,9586.784372996659,8840.369764035087,9821.51,9356.7,7936.25,8297.432499999999,7806.55,8297.432499999999,7806.55,10349.808296296296,9521.7225,10473.894750000001,8569.55025,10309.497915712034,9376.61,10500.5,8252.72,123.16562105203845,131.26192725213255,38.53233704031231,21.39857857284079,0.6387773169618941,284219738850,1382.3461904761862,43.31231093241777,27.882783063314413,12.138138132115653,67.70999622050311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36270.48662151884,456786.9050095255,3.4304679876474005,3.7632593715173153,45.57725617499387,202.99738921687003,403.2078835098618,180.9518589257009,168.78643192834258
2020-02-14T00:00:00Z,10229.19,10398,10093.26,10364.04,10077.166666666664,9561.832857142863,NaN,10381.811015384612,10393.529866490964,9660.80871842555,8928.087570360134,10393.529866490964,9660.80871842555,8928.087570360134,10010.75,9356.7,7885.92,8297.432499999999,7806.55,8297.432499999999,7806.55,10403.76137037037,9623.449499999999,10585.79445,8661.10455,10381.012924510256,9388.36,10500.5,8276.22,113.55338091588544,125.95932847372401,68.56440686254152,21.487757638103748,0.7694223002007524,283703458480,1461.379047619046,43.028648422283794,26.202540553959935,11.406682608910327,69.42922876986991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35168.974622015485,511244.69013245584,2.873318018106156,3.4304679876474005,43.03056307700521,286.68662372752556,386.56198925524234,184.01921646440857,171.62188660867756
2020-02-15T00:00:00Z,10364.04,10408.04,9739,9899.78,10093.29444444444,9636.608095238102,NaN,10402.844000000003,10476.82492135818,9683.567888099307,8890.310854840434,10476.82492135818,9683.567888099307,8890.310854840434,10079.54,9356.7,7934.57,8317.182499999999,7806.55,8317.182499999999,7806.55,10283.691,9688.914499999999,10657.80595,8720.02305,10258.97001316071,9523.525,10500.5,8546.55,62.325412982936854,116.55717919068948,21.118464486526445,19.77268059382734,0.8429382253450426,283187178110,980.6271428571399,41.102319289925894,22.93486229254909,16.587547281071362,58.01974782475534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20139.701155784085,56037.1138790347,2.041109544867464,2.873318018106156,47.6688626039537,106.06149532239192,346.490490121978,179.37815250577188,173.68680518902877
2020-02-16T00:00:00Z,9909.71,10051.24,9598.49,9912.89,10105.457777777774,9699.580000000005,NaN,10409.987015384617,10509.889419165693,9705.408089232707,8900.926759299722,10509.889419165693,9705.408089232707,8900.926759299722,10049.494999999999,9356.7,4841.67,8333.685,7806.55,8333.685,7806.55,10100.162888888888,9739.831999999999,10713.8152,8765.8488,10171.21454937057,9688.25,10500.5,8876,27.18576283559427,96.04397773240133,49.96338084736035,17.503562117310175,0.8163544761017182,282670897740,955.2014285714231,38.76136899460719,21.024109288080883,17.791178117438292,58.22849938569078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6118.1572290065815,55773.22335264836,1.0770867794772812,2.041109544867464,47.1346297219015,-23.472883158780405,293.6385796532982,171.45363550443398,174.90138024961243
2020-02-17T00:00:00Z,9925.96,9973.45,9467.57,9697.15,10082.696666666663,9737.79952380953,NaN,10350.801169230761,10529.830801483566,9704.621604543878,8879.41240760419,10529.830801483566,9704.621604543878,8879.41240760419,9984.035,9356.7,5622.74,8377.432499999999,7806.55,8377.432499999999,7806.55,9864.229851851851,9754.689499999997,10730.158449999997,8779.220549999998,10027.051670570056,9787.75,10500.5,9075,-5.916282996640968,64.06277895796283,23.822755892050747,14.60990393044393,0.7671565854881154,282154617370,689.724285714281,36.102837695751774,19.1084927392613,18.52816157037029,53.512711006328814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6831.549985443163,-134439.35578766227,0.23761295889343692,1.0770867794772812,48.93289434460118,-179.33255371304256,226.0712748866781,161.36570551021703,174.60775371638925
2020-02-18T00:00:00Z,9725.57,10288,9602.6,10185.17,10083.941111111106,9775.188571428576,NaN,10356.516215384607,10630.156395642562,9750.388118396842,8870.619841151123,10630.156395642562,9750.388118396842,8870.619841151123,9984.035,9356.7,5169.37,8360.6575,7806.55,8360.6575,7806.55,9826.456185185185,9799.488999999998,10779.437899999999,8819.540099999998,10097.278561314926,9787.75,10500.5,9075,54.79845400456866,50.38934554846885,73.86195758081955,14.18152903950344,0.774527573399226,281725892040,1134.3733333333294,34.61523373853125,22.251501437668207,16.353980439425882,61.17298557743109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17541.733634049167,355660.5250822128,-0.18822569239379333,0.23761295889343692,56.68489685716378,-49.22394673251347,186.74338608393646,155.65238518341778,173.0823923664296
2020-02-19T00:00:00Z,10190.3,10300,9312,9595.72,10055.686666666663,9789.78571428572,NaN,10249.675723076924,10725.049270927813,9735.657821406667,8746.26637188552,10725.049270927813,9735.657821406667,8746.26637188552,9906.25,9376.61,5343.64,8360.6575,7806.55,8360.6575,7806.55,9754.741333333333,9804.274999999998,10784.702499999998,8823.847499999998,9933.537428939044,9787.75,10500.5,9075,-13.152379065333173,25.048193552225126,22.084511509808078,10.569505527375389,0.6981032348278995,282890598840,497.6152380952335,32.23038070903366,18.8226966234688,18.366279544888116,50.375481811411774,50.375481811411774,NaN,50.375481811411774,NaN,NaN,NaN,NaN,NaN,-6186.925331523257,-531899.4000225659,-0.5697786220647021,-0.18822569239379333,64.39300153238378,-288.49889607732325,118.85163148947079,142.28019217197038,169.90304581904172
2020-02-20T00:00:00Z,9589.1,9706.27,9396.91,9612.76,9982.773333333329,9795.155238095243,NaN,10154.594553846151,10676.277571556016,9723.953266986984,8771.628962417952,10676.277571556016,9723.953266986984,8771.628962417952,9906.25,9388.36,5033.42,8360.6575,7806.55,8360.6575,7806.55,9675.597296296295,9818.520499999999,10800.37255,8836.66845,9821.36480706092,9787.75,10500.5,9075,-56.279271606440496,1.3272566343496521,52.690949278959245,6.864265823996679,0.6207349581468686,282952773530,444.3042857142809,30.015874324500185,17.89296489832596,17.459092168535577,50.646680358693814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22105.381924768742,-439826.81602083164,-1.0207751826916616,-0.5697786220647021,62.198639079296015,-434.133651615967,39.853733902979684,131.91846976518514,165.09605012120699
2020-02-21T00:00:00Z,9610.4,9773.2,9562.6,9696.13,9910.25666666666,9812.692380952387,NaN,10086.97138461538,10620.51530614797,9721.303432035842,8822.091557923713,10620.51530614797,9721.303432035842,8822.091557923713,9906.25,9523.525,5324.99,8360.6575,7806.55,8360.6575,7806.55,9613.039777777778,9834.468499999999,10817.91535,8851.021649999999,9771.243336776482,9787.75,10500.5,9075,-36.353242446471214,-11.380544422063446,64.07050678887383,4.332404439581503,0.5791023557667275,281502436400,469.34857142856526,28.181979692249588,18.37829266588132,16.84895474601542,52.02802964220235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21120.18214196955,-326121.19718384574,-1.2772175598187532,-1.0207751826916616,56.24936450550945,-332.51436755165025,-13.341709161967444,120.61849613642893,158.62645690750387
2020-02-22T00:00:00Z,9696.13,9722.39,9568.51,9668.13,9847.974444444439,9826.547619047624,NaN,10048.164184615373,10556.305982352393,9716.239295651476,8876.17260895056,10556.305982352393,9716.239295651476,8876.17260895056,9860.02,9688.25,5406.92,8473.227499999999,7919.12,8473.227499999999,7919.12,9577.65188888889,9851.405499999999,10836.546049999999,8866.264949999999,9726.081062323383,9787.75,10500.5,9075,-50.299077870995184,-20.257103396934294,37.5805738485397,1.1901323056471587,0.5106845422533538,280052099270,367.48714285713686,26.47907753373117,17.886436274521543,16.398027871020965,51.506615194305176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23014.516157908725,-287918.7088727306,-1.4547216845764526,-1.2772175598187532,55.64612210400273,-375.9030502247629,-65.13618645665251,108.88157827007254,150.61864794576735
2020-02-23T00:00:00Z,9664.08,10024.08,9664.08,9965.21,9803.659999999994,9856.824761904767,9803.659999999994,10042.806861538458,10568.01080933454,9739.950791303716,8911.890773272891,10568.01080933454,9739.950791303716,8911.890773272891,9860.02,9787.75,6181.18,8589.2125,7934.48,8589.2125,7934.48,9682.408222222222,9885.261499999999,10873.78765,8896.735349999999,9801.807964180463,9787.75,10500.5,9075,7.029000253839234,-29.81099414708018,71.63881016462615,-0.960729850231731,0.4974870220607816,278601762140,583.9552380952337,25.864614534439696,22.050264458319514,15.362191095937069,56.489077690374494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-17568.861975909673,-105495.18390784363,-1.164188026340379,-1.4547216845764526,59.37313097457393,-298.3173000621954,-98.4477741145872,99.19719819773496,141.19397924947032
2020-02-24T00:00:00Z,9969.79,10027.66,9480,9652.58,9776.193333333327,9874.181428571434,NaN,10000.939876923072,10586.415779788245,9731.629763560504,8876.843747332763,10586.415779788245,9731.629763560504,8876.843747332763,9806,9787.75,6210.14,8665.725,7997.5,8665.725,7997.5,9736.545074074073,9909.921999999999,10900.9142,8918.9298,9744.262462801777,9821.51,10500.5,9142.52,-56.257899619294555,-38.43209825787244,27.12678012963003,-3.033658929658236,0.38330392795900586,274735769480,183.2190476190426,24.577797609423985,19.982320217913745,17.073725392280146,50.59748895972461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20642.19210068728,-352900.0033012049,-0.855025206647493,-1.164188026340379,60.60665922483295,-424.44519285098926,-145.0188339340732,86.45561830709323,130.8692532273949
2020-02-25T00:00:00Z,9664.87,9682.73,9234.21,9305.4,9708.69444444444,9881.135238095243,NaN,9891.5484,10550.047867350186,9691.036452745218,8832.025038140251,10550.047867350186,9691.036452745218,8832.025038140251,9767.105,9787.75,6187.78,8673.84,7997.5,8673.84,7997.5,9634.552888888888,9894.270999999997,10883.698099999998,8904.843899999998,9578.781243407346,9867.355,10500.5,9234.21,-156.1554868903137,-58.40734131464708,16.85587441780231,-6.729962213793911,0.531936863113988,270575423080,-256.4328571428632,23.101190505757877,18.455764901985873,19.95585311281366,44.9862764341399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-40463.114646937705,-613955.9208390597,-0.9881559800154502,-0.855025206647493,58.65968925702909,-546.8880115155132,-202.4287164457075,73.80090488123265,120.01894982481697
2020-02-26T00:00:00Z,9305.4,9369.99,8627.78,8779.36,9606.717777777772,9841.180000000006,NaN,9706.999107692309,10525.762397056811,9604.21012391234,8682.65785076787,10525.762397056811,9604.21012391234,8682.65785076787,9463.89,9564.14,5813.15,8754.975,7997.5,8754.975,7997.5,9288.093555555553,9845.507499999996,10830.058249999996,8860.956749999998,9272.563613258619,9564.14,10500.5,8627.78,-255.64531040217818,-102.26575490578848,8.732287648768542,-11.073439279376519,0.6884139823242206,267654741400,-857.2480952381011,23.271423652033356,16.2442226708403,27.355331149853843,38.093053907050646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-70325.30504119636,-1395280.8873423086,-1.3060280540489453,-0.9881559800154502,65.40647010820119,-770.3276749471864,-283.5571390887759,54.86495949710198,108.18553360113752
2020-02-27T00:00:00Z,8778.37,8974.75,8520,8816.5,9454.643333333328,9796.507142857146,NaN,9529.74523076924,10449.53715794119,9529.190112111166,8608.843066281142,10449.53715794119,9529.190112111166,8608.843066281142,9410,9510.25,6493.51,8764.93,7997.5,8764.93,7997.5,8910.835407407407,9796.161499999998,10775.777649999998,8816.545349999999,9070.226585433089,9510.25,10500.5,8520,-230.80689465271038,-138.3673182621315,51.61633980121088,-14.472092500815656,0.7840499640558746,261721847180,-883.0800000000054,23.64883819121452,15.053955627168751,27.087561624010124,38.80600359190276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-76261.69526681141,-1146750.3631411076,-1.6967148567919157,-1.3060280540489453,65.68988532107498,-922.8255370730196,-374.8811959436679,37.30940925021388,95.03631405300376
2020-02-28T00:00:00Z,8816.5,8900.94,8421.49,8703.84,9355.545555555549,9744.146190476195,NaN,9336.936061538461,10374.787680776171,9450.58533952915,8526.38299828213,10374.787680776171,9450.58533952915,8526.38299828213,9224.575,9460.994999999999,6768.64,8793.305,8020,8793.305,8020,8617.494074074073,9736.253499999995,10709.878849999996,8762.628149999997,8890.024224207424,9460.994999999999,10500.5,8421.49,-202.26309875024762,-180.2257380629489,29.275601089271476,-17.603075295022187,0.8359557071644652,260425524450,-1033.9595238095299,24.198225217689,13.897724955177598,26.585167229522753,37.39900994296152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-79410.62563161393,-1088297.869136242,-2.1123509265270632,-1.6967148567919157,54.081324492246814,-1001.1567339352863,-464.3491299424705,18.168375980904123,81.24611225399639
2020-02-29T00:00:00Z,8710,8805.06,8525,8527.74,9234.987777777771,9678.705238095243,NaN,9112.671907692307,10250.48941431536,9362.69530719304,8474.90120007072,10250.48941431536,9362.69530719304,8474.90120007072,9224.575,9460.994999999999,6692.22,8860.8875,8020,8860.8875,8020,8430.13777777778,9653.941999999997,10619.336199999998,8688.547799999998,8703.851344054701,9460.994999999999,10500.5,8421.49,-173.52617871372627,-203.6793938818352,20.79912961491946,-20.685791673842463,0.87867773855953,259129201720,-1247.4485714285765,24.70837031370102,13.257197112088269,25.359891878440827,35.2477219005803,35.2477219005803,NaN,35.2477219005803,NaN,NaN,NaN,NaN,NaN,-64810.608420054974,-991645.8520478251,-2.5222160248255934,-2.1123509265270632,46.62105973512534,-980.1400014258872,-538.0335401543872,0.534881314578751,66.64793575948457
2020-03-01T00:00:00Z,8525,8756.11,8410,8528.95,9105.301111111105,9600.370952380958,NaN,8931.144615384614,10151.527688632363,9283.290992222275,8415.054295812188,10151.527688632363,9283.290992222275,8415.054295812188,9218.83,9455.25,6760.72,9096.5,8100,9096.5,8100,8352.232703703705,9587.888999999997,10546.677899999999,8629.100099999998,8578.09184699477,9455.25,10500.5,8410,-148.52197413337288,-202.15269133044708,45.626030560478796,-22.3622483672727,0.8959503342840862,257832878990,-1260.8357142857185,25.427934213274444,12.491002087414769,25.814535722944083,35.2752717602647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-50232.11168631738,-849263.6657831939,-2.9361031436169034,-2.5222160248255934,46.45669217468476,-997.9995859893298,-603.7429752736647,-13.975261083614061,51.69307384614646
2020-03-02T00:00:00Z,8516,8980.34,8486.72,8917.34,9021.879999999994,9555.9580952381,NaN,8829.128030769236,10128.575543541612,9248.438516772534,8368.301490003456,10128.575543541612,9248.438516772534,8368.301490003456,9218.83,9455.25,6376.03,9188.535,8142.285,9188.535,8142.285,8457.677185185186,9520.306999999997,10472.337699999998,8568.276299999998,8635.460494996623,9455.25,10500.5,8410,-98.99893701510523,-170.82341665303247,78.49016680452358,-21.927261765138518,0.9014428885939785,261486106200,-877.8152380952433,25.17918796902296,15.176153476339966,23.70988360966289,43.573990224083694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-35279.72332833633,-384666.7277011177,-2.825602763136941,-2.9361031436169034,55.86818492439036,-790.5555099413999,-630.4304802261983,-25.44556059524462,36.767836194444556
2020-03-03T00:00:00Z,8917.34,8921.8,8660.04,8755.45,8887.462222222217,9483.885238095243,NaN,8714.335446153846,10045.962553553036,9201.487229460865,8357.011905368694,10045.962553553036,9201.487229460865,8357.011905368694,9218.83,9455.25,6253.08,9217.5,8151.5,9217.5,8151.5,8603.879185185186,9440.640499999998,10384.704549999999,8496.576449999999,8625.171209917946,9455.25,10500.5,8410,-88.36827457511359,-142.3356926375131,32.94857596526591,-22.80154004675046,0.9098470367236768,257753573670,-1057.2423809523862,24.948209313646586,14.500990102178978,22.65506790528686,41.20260485572635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-49255.45902276704,-436792.3685150073,-2.5103657726777255,-2.825602763136941,56.01539109493471,-832.1266465789628,-659.2442182765932,-37.10739864260472,21.622880989962383
2020-03-04T00:00:00Z,8755.45,8850,8663.76,8753.28,8787.539999999994,9407.909047619052,NaN,8616.775661538453,9956.076618338022,9158.800826655068,8361.525034972114,9956.076618338022,9158.800826655068,8361.525034972114,9046.365,9455.25,5870.9,9269.4875,8401.25,9269.4875,8401.25,8729.028444444446,9366.870999999996,10303.558099999997,8430.183899999996,8623.016019070876,9409.02,10408.04,8410,-80.7113132759505,-118.02533554265369,39.23845319316078,-22.394072558718783,0.9084454316211966,260907969780,-1073.2676190476232,24.733729133654236,14.022974923988995,21.908259153240017,41.17026166768736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-40712.781122528606,-375432.9608090622,-2.1940373106450286,-2.5103657726777255,50.48327545575769,-840.8655184268205,-685.1901182980542,-53.619576794549396,6.0589704231132115
2020-03-05T00:00:00Z,8757.79,9169,8757.79,9066.65,8761.012222222216,9352.574761904767,NaN,8598.823600000003,9950.716769964482,9150.024557449824,8349.332344935166,9950.716769964482,9150.024557449824,8349.332344935166,8889.994999999999,9455.25,6407.77,9411.245,8516.035,9411.245,8516.035,8880.475592592593,9302.001499999997,10232.201649999997,8371.801349999998,8739.660456165913,9409.02,10408.04,8410,-42.24412934125745,-91.76892566815994,77.63670423324288,-21.11530461981898,0.8920513876807644,256563272270,-790.1747619047674,23.273866830419585,18.627491044575915,20.29966824400215,47.570763849993774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22799.707103138648,-33110.447913365264,-1.3191780290221695,-2.1940373106450286,55.67684461932866,-637.0536017642976,-678.3134730789461,-62.2594029357968,-9.058841556556725
2020-03-06T00:00:00Z,9059,9187.85,8990.01,9153.79,8802.615555555549,9294.943809523815,NaN,8578.314184615383,9910.574162289224,9150.383171026031,8390.192179762838,9910.574162289224,9150.383171026031,8390.192179762838,8798.925,9455.25,6421.14,9421.9,8526.689999999999,9421.9,8526.689999999999,9036.200555555555,9264.701999999997,10191.172199999997,8338.231799999998,8858.762877660101,9355,10300,8410,-21.80620730585046,-66.42577230265546,76.98902884841287,-18.992276410459244,0.8475687167813655,252110683100,-720.3914285714327,21.850291726961334,18.297490353416247,19.563491694926523,49.225053044509224,NaN,NaN,NaN,NaN,49.225053044509224,NaN,49.225053044509224,NaN,-22607.099064978305,23112.17815689202,-0.4739302632791459,-1.3191780290221695,52.69575513082059,-499.9995026935155,-652.8400487381704,-66.98079179112821,-22.59725836636012
2020-03-07T00:00:00Z,9154.1,9219.13,8859.49,8893.93,8811.218888888883,9247.046190476194,NaN,8558.57012307693,9882.058951636616,9125.959059499743,8369.859167362869,9882.058951636616,9125.959059499743,8369.859167362869,8814.564999999999,9455.25,6652.07,9513.925,8618.715,9513.925,8618.715,9094.783925925927,9213.753999999997,10135.129399999998,8292.378599999998,8853.239912309977,9355,10300,8410,-34.35424256065061,-53.49683341176454,27.794844938227005,-17.333342435082034,0.8298417425099491,247658093930,-987.2052380952427,20.968304162737777,17.084561195508645,20.672403901475874,44.69594587831296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-25973.44591164748,-84341.13668609335,0.1727653883352014,-0.4739302632791459,42.98027961393745,-523.1292098384504,-634.3099288953532,-70.10213429244241,-34.53187431554415
2020-03-08T00:00:00Z,8901.12,8901.12,7995.48,8033.7,8736.758888888882,9157.560952380956,NaN,8428.20661538461,9883.55229008962,9021.934387166433,8160.316484243247,9883.55229008962,9021.934387166433,8160.316484243247,8607.305,9247.99,6801.99,9569.475,8674.265,9569.475,8674.265,8807.255259259262,9130.581499999997,10043.639649999997,8217.523349999998,8541.6500179935,9147.74,10300,7995.48,-124.55808138958471,-60.734794774658745,11.178611705555582,-18.73833517211515,0.8282179101896567,243205504760,-1807.480000000006,22.16840665402303,14.481269485740496,32.059655339301976,33.656348519782426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-83472.10156733693,-1186768.3443706592,0.0163920052641323,0.1727653883352014,72.85813997748298,-677.3042976835728,-640.4519815793846,-81.54639974962969,-45.61129384115902
2020-03-09T00:00:00Z,8035.79,8191.13,7636,7936.25,8671.03777777777,9073.708571428575,NaN,8294.911815384621,9805.01798673383,8918.535874102963,8032.053761472096,9805.01798673383,8918.535874102963,8032.053761472096,8427.564999999999,9068.25,6742.57,9589.105,8677.015,9589.105,8677.015,8341.818259259258,9018.135499999997,9919.949049999997,8116.321949999997,8286.832484911214,8968,10300,7636,-169.47492435230538,-78.48751698992973,18.86677757057038,-20.068481817604052,0.8404973262713064,235621717410,-1860.2571428571464,23.828512439360946,13.157766385147964,35.04790976546217,32.671859455818094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-94876.9661606309,-1186756.7337110117,-0.3881490802706653,0.0163920052641323,72.8473959794676,-882.706313502968,-675.0597432827536,-95.23822523335483,-56.25275012426274
2020-03-10T00:00:00Z,7937.2,8158.42,7733.99,7885.92,8599.589999999991,8964.220476190481,NaN,8186.019200000001,9702.911406508556,8820.191505140776,7937.471603772995,9702.911406508556,8820.191505140776,7937.471603772995,8427.564999999999,9022.02,6879.61,9683.725,8677.015,9683.725,8677.015,7900.915925925928,8932.645499999995,9825.910049999995,8039.380949999996,8091.607164342102,8831.83,10027.66,7636,-154.2225300223406,-100.88319712614636,20.440621986004043,-20.80519755119465,0.8424774180076678,240655689990,-1858.2261904761945,25.370039240031872,12.236921341177592,32.59508509413528,32.14881495639894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-78613.50200871359,-1076716.9749815683,-0.8329587610121281,-0.3881490802706653,72.50288829416381,-629.388431151177,-668.5352701210999,-105.71897643465084,-66.44649627437794
2020-03-11T00:00:00Z,7893.63,7988.78,7591.99,7934.57,8490.393333333324,8885.1180952381,NaN,8070.195661538457,9609.652511120275,8735.846599889273,7862.0406886582705,9609.652511120275,8735.846599889273,7862.0406886582705,8405.56,9000.015,6775.2,9718.12,8677.015,9718.12,8677.015,7666.922407407408,8848.735999999995,9733.609599999996,7963.862399999996,7975.9494726041885,8809.825,10027.66,7591.99,-149.85239519606895,-126.49243470419006,55.78226637885961,-20.173675602729073,0.8595814525727787,233857166790,-1744.135238095243,27.00909386079578,11.431458766183988,32.80519699659768,33.261020224866215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-63602.56126732204,-872237.4646728865,-1.299588266366062,-0.8329587610121281,72.82492480010198,-731.3178794925666,-677.5042143170236,-114.08403444630562,-76.2952155911625
2020-03-12T00:00:00Z,7956.29,7969.9,4776.59,4841.67,8055.52888888888,8657.923333333338,NaN,7507.24716923077,9790.05995810296,8364.972637995057,6939.885317887155,9790.05995810296,8364.972637995057,6939.885317887155,6997.86,7538.295,7352.43,9703.0975,8677.015,9703.0975,8677.015,6710.023000000001,8606.012999999995,9466.614299999996,7745.411699999996,6786.829370987754,7402.125,10027.66,4776.59,-329.8340501203372,-185.58839621612736,17.30604323455775,-32.74002233042143,0.8611295417131988,225907359920,-4758.7009523809575,30.495223387362007,7.278971784132184,52.91489932626345,15.672419771546686,15.672419771546686,NaN,15.672419771546686,NaN,NaN,NaN,NaN,NaN,-110035.49028588609,-26601355.172969736,-1.7605860857209001,-1.299588266366062,283.22732077754017,-1920.1503643638052,-855.0250928951353,-149.63256705575628,-88.79801208151268
2020-03-13T00:00:00Z,4841.67,5990.35,3850,5622.74,7707.691111111101,8463.952380952385,NaN,7091.612061538457,9814.456212949783,8103.80762485267,6393.159036755558,9814.456212949783,8103.80762485267,6393.159036755558,6534.565,7075,7202.73,9670.3675,8677.015,9670.3675,8677.015,5746.004444444446,8403.743499999997,9244.117849999997,7563.369149999998,6229.171331113726,6938.83,10027.66,3850,-285.7495140102084,-217.8266827402521,66.3168735010109,-41.074505495283276,0.8479620970095231,232856691840,-3933.2180952381004,34.00642436774392,5.76688610816531,50.915801393364966,26.275164202528117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-146349.94433799837,-16728940.254268004,-2.208903228817152,-1.7605860857209001,307.75896099998937,-2909.375607596505,-1148.503737852474,-176.0258856995169,-102.39871307095352
2020-03-14T00:00:00Z,5623.16,5663.01,5051,5169.37,7274.659999999993,8249.725714285718,NaN,6684.274246153847,9486.323104154102,7824.337374866702,6162.351645579301,9486.323104154102,7824.337374866702,6162.351645579301,6534.565,7075,7367.36,9670.3675,8677.015,9670.3675,8677.015,4901.615925925926,8163.951499999997,8980.346649999998,7347.556349999998,5684.799732349799,6938.83,10027.66,3850,-209.14239094811256,-225.76017605941357,20.776974551791138,-49.97880961050266,0.8278978680367768,239806023760,-4314.515238095243,37.26682527809855,5.420167255841578,47.854622813948424,24.360541935785207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-134252.83557393638,-15334618.859798882,-2.335938197051101,-2.208903228817152,307.1301765421334,-2307.3146293489663,-1314.0481509234014,-205.83403969527754,-118.35145048867359
2020-03-15T00:00:00Z,5167.38,5965.77,5092.34,5343.64,6851.309999999993,8029.650952380957,NaN,6302.3546769230725,9258.553638380916,7588.080482022254,5917.607325663593,9258.553638380916,7588.080482022254,5917.607325663593,6534.565,7075,7293.93,9641.43,8677.015,9641.43,8677.015,4548.24362962963,7948.504499999997,8743.354949999997,7153.654049999997,5378.521919846894,6766.365,9682.73,3850,-159.90927441319957,-226.89752493758533,60.85578474542434,-57.01947104058127,0.8187634855742362,246755355680,-4064.269047619052,39.5665824842988,7.893779244814449,43.80671136976484,26.575340054919508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-122906.85628037108,-12730956.453493193,-2.259008448501575,-2.335938197051101,306.92160587377464,-1729.1124753948493,-1373.3430544193225,-235.5231634700085,-137.07838067521584
2020-03-16T00:00:00Z,5353.04,5353.04,4435.89,5033.42,6422.364444444437,7809.690952380957,NaN,5914.276646153841,9031.635324457215,7344.77948373442,5657.923643011625,9031.635324457215,7344.77948373442,5657.923643011625,6375.56,6938.83,6877.03,9647.305,8677.015,9647.305,8677.015,4525.837333333334,7734.905499999998,8508.39605,6961.4149499999985,5069.4296430511595,6609.995,9369.99,3850,-155.35262203185164,-227.99757030474188,20.373200248292505,-65.07449826767639,0.841991473968792,240325930260,-4319.154761904767,41.957137814343014,7.204626448717072,46.230972893370236,25.162874595495254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-143392.35231097575,-12459158.80546208,-2.4390573953235917,-2.259008448501575,304.33530477560345,-2303.3510188305245,-1506.2013350494942,-269.43982553702045,-159.22701303572453
2020-03-17T00:00:00Z,5051.41,5569.9,4936,5324.99,6121.396666666658,7620.147619047623,NaN,5619.098830769224,8797.368837172135,7152.418580521618,5507.468323871103,8797.368837172135,7152.418580521618,5507.468323871103,6020.5650000000005,6938.83,6883.18,9714.8875,8677.015,9714.8875,8677.015,4704.838111111112,7562.186999999998,8318.4057,6805.968299999999,4975.135400179842,6534.565,9219.13,3850,-113.84229654283968,-184.79921958924237,68.16388110533673,-70.44617902733685,0.8619434135109634,241700365020,-3969.953809523815,43.68328167579568,8.852449242254337,43.41008244018989,28.983345879539783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-136444.11991345338,-9949610.7883186,-2.412373836534127,-2.4390573953235917,311.3295285574149,-1697.3820533016928,-1533.5128662283798,-299.73988150104475,-183.4707332303262
